"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"2016","1","D","발달상권","1001084","서울 강남구 선릉역_1","LL","다이나믹","85","46","96","48"
"2016","1","D","발달상권","1001083","서울 송파구 석촌역_2","HL","상권축소","109","45","96","48"
"2016","1","D","발달상권","1001082","선릉역_2","LL","다이나믹","76","43","96","48"
"2016","1","D","발달상권","1001081","서울 강남구 역삼역_2","LL","다이나믹","82","44","96","48"
"2016","1","D","발달상권","1001080","서울 송파구 석촌역_1","HL","상권축소","113","40","96","48"
"2016","1","D","발달상권","1001079","석촌역","HL","상권축소","140","47","96","48"
"2016","1","D","발달상권","1001078","서울 강남구 강남역_2","LL","다이나믹","91","43","96","48"
"2016","1","D","발달상권","1001077","선릉역_1","LL","다이나믹","66","40","96","48"
"2016","1","D","발달상권","1001076","구로역","LH","상권확장","69","55","96","48"
"2016","1","D","발달상권","1001075","역삼역_2","HH","정체","106","49","96","48"
"2016","1","D","발달상권","1001074","대림역_2","LL","다이나믹","85","38","96","48"
"2016","1","D","발달상권","1001073","서울 강남구 역삼역_1","LL","다이나믹","78","41","96","48"
"2016","1","D","발달상권","1001072","신대방삼거리역","LH","상권확장","87","51","96","48"
"2016","1","D","발달상권","1001071","서울 강남구 한티역","LL","다이나믹","74","47","96","48"
"2016","1","D","발달상권","1001070","은마아파트입구사거리_4","LL","다이나믹","75","41","96","48"
"2016","1","D","발달상권","1001069","은마아파트입구사거리_3","LL","다이나믹","68","46","96","48"
"2016","1","D","발달상권","1001068","은마아파트입구사거리_2","LL","다이나믹","89","45","96","48"
"2016","1","D","발달상권","1001067","오류동역","HH","정체","104","54","96","48"
"2016","1","D","발달상권","1001066","서울 강남구 강남역","LL","다이나믹","71","42","96","48"
"2016","1","D","발달상권","1001065","은마아파트입구사거리_1","LH","상권확장","95","49","96","48"
"2016","1","D","발달상권","1001064","대림역_1","LL","다이나믹","71","46","96","48"
"2016","1","D","발달상권","1001063","교대역_4","LH","상권확장","93","51","96","48"
"2016","1","D","발달상권","1001062","서울 강남구 강남역_1","LL","다이나믹","78","43","96","48"
"2016","1","D","발달상권","1001061","방배동카페골목","HL","상권축소","109","44","96","48"
"2016","1","D","발달상권","1001060","가락시장","HH","정체","96","55","96","48"
"2016","1","D","발달상권","1001059","교대역_3","LL","다이나믹","92","43","96","48"
"2016","1","D","발달상권","1001058","역삼역_1","LL","다이나믹","84","42","96","48"
"2016","1","D","발달상권","1001057","교대역_2","LL","다이나믹","86","47","96","48"
"2016","1","D","발달상권","1001056","서울 송파구 가락시장역","LL","다이나믹","85","42","96","48"
"2016","1","D","발달상권","1001055","서울 서초구 서초역","LH","상권확장","89","54","96","48"
"2016","1","D","발달상권","1001054","서울 강남구 대치역_2","HH","정체","96","53","96","48"
"2016","1","D","발달상권","1001053","서울 강남구 대치역_1","LL","다이나믹","76","47","96","48"
"2016","1","D","발달상권","1001052","뱅뱅사거리_2","LL","다이나믹","75","42","96","48"
"2016","1","D","발달상권","1001051","보라매공원","LH","상권확장","83","51","96","48"
"2016","1","D","발달상권","1001050","교대역_1","LL","다이나믹","91","45","96","48"
"2016","1","D","발달상권","1001049","개봉동 현대아파트 인근","HH","정체","121","51","96","48"
"2016","1","D","발달상권","1001048","뱅뱅사거리","LL","다이나믹","91","44","96","48"
"2016","1","D","발달상권","1001047","뱅뱅사거리_1","LL","다이나믹","92","41","96","48"
"2016","1","D","발달상권","1001046","서울 관악구 신림역_4","LL","다이나믹","95","41","96","48"
"2016","1","D","발달상권","1001045","동작구 총신대입구역_1","LL","다이나믹","93","48","96","48"
"2016","1","D","발달상권","1001044","양재역_3","LL","다이나믹","87","45","96","48"
"2016","1","D","발달상권","1001043","동작구 총신대입구역_2","HH","정체","106","52","96","48"
"2016","1","D","발달상권","1001042","서울 서초구 남부터미널역_3","LL","다이나믹","89","46","96","48"
"2016","1","D","발달상권","1001041","서울 강남구 수서역","LL","다이나믹","90","47","96","48"
"2016","1","D","발달상권","1001040","서울 관악구 신림역_3","HH","정체","110","55","96","48"
"2016","1","D","발달상권","1001039","서울 서초구 남부터미널역_2","LL","다이나믹","95","45","96","48"
"2016","1","D","발달상권","1001038","구로디지탈1단지","LL","다이나믹","61","42","96","48"
"2016","1","D","발달상권","1001037","양재역","HH","정체","96","49","96","48"
"2016","1","D","발달상권","1001036","문정역","LL","다이나믹","78","39","96","48"
"2016","1","D","발달상권","1001035","매봉역","LL","다이나믹","87","45","96","48"
"2016","1","D","발달상권","1001034","서울 서초구 방배역","HH","정체","98","49","96","48"
"2016","1","D","발달상권","1001033","서울 서초구 남부터미널역_1","HH","정체","119","51","96","48"
"2016","1","D","발달상권","1001032","서울 관악구 신림역_2","LL","다이나믹","78","47","96","48"
"2016","1","D","발달상권","1001031","서울 관악구 신림역_1","HH","정체","100","53","96","48"
"2016","1","D","발달상권","1001030","양재역_2","LH","상권확장","93","49","96","48"
"2016","1","D","발달상권","1001029","양재역_1","HH","정체","144","53","96","48"
"2016","1","D","발달상권","1001028","서울 관악구 서울대입구역_2","HH","정체","104","56","96","48"
"2016","1","D","발달상권","1001027","가산디지털단지역_3","LL","다이나믹","62","44","96","48"
"2016","1","D","발달상권","1001026","구로디지털단지역","HL","상권축소","108","46","96","48"
"2016","1","D","발달상권","1001025","서울 관악구 서울대입구역_1","LL","다이나믹","83","46","96","48"
"2016","1","D","발달상권","1001024","관악구 사당역_1","LL","다이나믹","90","48","96","48"
"2016","1","D","발달상권","1001023","가산디지털단지역_2","LL","다이나믹","63","46","96","48"
"2016","1","D","발달상권","1001022","관악구 사당역_2","HL","상권축소","97","47","96","48"
"2016","1","D","발달상권","1001021","가산디지털단지역_1","LL","다이나믹","65","41","96","48"
"2016","1","D","발달상권","1001020","장지역","LL","다이나믹","46","34","96","48"
"2016","1","D","발달상권","1001019","포이사거리_1","HL","상권축소","117","48","96","48"
"2016","1","D","발달상권","1001018","포이사거리_2","LL","다이나믹","88","37","96","48"
"2016","1","D","발달상권","1001017","관악구 사당역_3","HH","정체","104","50","96","48"
"2016","1","D","발달상권","1001016","서울 관악구 대학동_1","LL","다이나믹","93","45","96","48"
"2016","1","D","발달상권","1001015","서울 금천구 독산1동_1","LL","다이나믹","63","45","96","48"
"2016","1","D","발달상권","1001014","양재동 꽃시장","HH","정체","193","68","96","48"
"2016","1","D","발달상권","1001013","양재 화물트럭터미널앞_2","LL","다이나믹","76","39","96","48"
"2016","1","D","발달상권","1001012","양재 화물트럭터미널앞_1","LL","다이나믹","75","43","96","48"
"2016","1","D","발달상권","1001011","서울 금천구 시흥1동_4","HH","정체","101","51","96","48"
"2016","1","A","골목상권","1001010","풍성로37가길","LL","다이나믹","81","39","96","48"
"2016","1","A","골목상권","1001009","천호옛길","HH","정체","101","50","96","48"
"2016","1","A","골목상권","1001008","천호옛14길","LH","상권확장","91","51","96","48"
"2016","1","A","골목상권","1001007","천호대로219길","LH","상권확장","85","52","96","48"
"2016","1","A","골목상권","1001006","천호대로197길","LL","다이나믹","86","47","96","48"
"2016","1","A","골목상권","1001005","천호대로187길","HL","상권축소","107","43","96","48"
"2016","1","A","골목상권","1001004","천호대로170길","LL","다이나믹","88","40","96","48"
"2016","1","A","골목상권","1001003","천호대로162길","LL","다이나믹","86","40","96","48"
"2016","1","A","골목상권","1001002","천중로51길","LL","다이나믹","85","40","96","48"
"2016","1","A","골목상권","1001001","천중로39길","LH","상권확장","79","51","96","48"
"2016","1","A","골목상권","1001000","진황도로47길","LL","다이나믹","84","42","96","48"
"2016","1","A","골목상권","1000999","진황도로27길","LH","상권확장","79","49","96","48"
"2016","1","A","골목상권","1000998","올림픽로98길","LL","다이나믹","91","42","96","48"
"2016","1","A","골목상권","1000997","올림픽로80길","HH","정체","99","50","96","48"
"2016","1","A","골목상권","1000996","올림픽로78길","HL","상권축소","114","47","96","48"
"2016","1","A","골목상권","1000995","올림픽로77길","HH","정체","105","49","96","48"
"2016","1","A","골목상권","1000994","올림픽로71길","LL","다이나믹","84","43","96","48"
"2016","1","A","골목상권","1000993","올림픽로48길","LL","다이나믹","91","45","96","48"
"2016","1","A","골목상권","1000992","양재대로96길","LL","다이나믹","95","46","96","48"
"2016","1","A","골목상권","1000991","양재대로95길","HL","상권축소","101","41","96","48"
"2016","1","A","골목상권","1000990","양재대로91길","LL","다이나믹","94","41","96","48"
"2016","1","A","골목상권","1000989","양재대로133길","LL","다이나믹","90","47","96","48"
"2016","1","A","골목상권","1000988","양재대로124길","LL","다이나믹","75","41","96","48"
"2016","1","A","골목상권","1000987","양재대로116길","LL","다이나믹","69","41","96","48"
"2016","1","A","골목상권","1000986","양재대로101길","LL","다이나믹","94","37","96","48"
"2016","1","A","골목상권","1000985","암사길","LL","다이나믹","83","45","96","48"
"2016","1","A","골목상권","1000984","성안로3길","HL","상권축소","101","44","96","48"
"2016","1","A","골목상권","1000983","성내로5길","HL","상권축소","97","45","96","48"
"2016","1","A","골목상권","1000982","상일로5길","LL","다이나믹","84","44","96","48"
"2016","1","A","골목상권","1000981","상암로5길","HH","정체","99","49","96","48"
"2016","1","A","골목상권","1000980","상암로51길","LL","다이나믹","85","44","96","48"
"2016","1","A","골목상권","1000979","상암로4길","LL","다이나믹","82","43","96","48"
"2016","1","A","골목상권","1000978","상암로14길","LL","다이나믹","85","44","96","48"
"2016","1","A","골목상권","1000977","명일로13길","LL","다이나믹","94","46","96","48"
"2016","1","A","골목상권","1000976","동남로85길","LH","상권확장","84","51","96","48"
"2016","1","A","골목상권","1000975","동남로82길","HH","정체","104","49","96","48"
"2016","1","A","골목상권","1000974","동남로65길","HL","상권축소","97","42","96","48"
"2016","1","A","골목상권","1000973","구천면로42길","HH","정체","109","51","96","48"
"2016","1","A","골목상권","1000972","구천면로41길","LL","다이나믹","82","42","96","48"
"2016","1","A","골목상권","1000971","구천면로36길","LL","다이나믹","88","47","96","48"
"2016","1","A","골목상권","1000970","고덕로61길","HL","상권축소","105","46","96","48"
"2016","1","A","골목상권","1000969","고덕로25길","HH","정체","113","55","96","48"
"2016","1","A","골목상권","1000968","고덕로10길","LH","상권확장","88","48","96","48"
"2016","1","A","골목상권","1000967","강동대로53길","LL","다이나믹","93","43","96","48"
"2016","1","A","골목상권","1000966","풍성로25길","HL","상권축소","109","47","96","48"
"2016","1","A","골목상권","1000965","오금로46길","HL","상권축소","98","45","96","48"
"2016","1","A","골목상권","1000964","오금로36길","LL","다이나믹","90","40","96","48"
"2016","1","A","골목상권","1000963","오금로11길","LL","다이나믹","90","47","96","48"
"2016","1","A","골목상권","1000962","양재대로72길","LL","다이나믹","93","45","96","48"
"2016","1","A","골목상권","1000961","양재대로71길","LL","다이나믹","85","46","96","48"
"2016","1","A","골목상권","1000960","양재대로64길","LL","다이나믹","90","42","96","48"
"2016","1","A","골목상권","1000959","양재대로62길","LL","다이나믹","81","43","96","48"
"2016","1","A","골목상권","1000958","송파대로30길","LL","다이나믹","75","42","96","48"
"2016","1","A","골목상권","1000957","송이로36길","LL","다이나믹","82","43","96","48"
"2016","1","A","골목상권","1000956","송이로32길","LL","다이나믹","84","45","96","48"
"2016","1","A","골목상권","1000955","송이로23길","LL","다이나믹","89","42","96","48"
"2016","1","A","골목상권","1000954","삼전로13길","LL","다이나믹","90","43","96","48"
"2016","1","A","골목상권","1000953","백제고분로50길","LL","다이나믹","93","46","96","48"
"2016","1","A","골목상권","1000952","백제고분로46길","LL","다이나믹","95","48","96","48"
"2016","1","A","골목상권","1000951","백제고분로45길","LL","다이나믹","95","42","96","48"
"2016","1","A","골목상권","1000950","백제고분로42길","LL","다이나믹","89","42","96","48"
"2016","1","A","골목상권","1000949","백제고분로39길","LL","다이나믹","85","47","96","48"
"2016","1","A","골목상권","1000948","백제고분로34길","LL","다이나믹","92","46","96","48"
"2016","1","A","골목상권","1000947","백제고분로33길","LL","다이나믹","85","43","96","48"
"2016","1","A","골목상권","1000946","백제고분로32길","LL","다이나믹","93","44","96","48"
"2016","1","A","골목상권","1000945","백제고분로31길","LL","다이나믹","90","43","96","48"
"2016","1","A","골목상권","1000944","백제고분로22길","LL","다이나믹","88","44","96","48"
"2016","1","A","골목상권","1000943","백제고분로21길","LL","다이나믹","86","39","96","48"
"2016","1","A","골목상권","1000942","마천로51길","HL","상권축소","104","48","96","48"
"2016","1","A","골목상권","1000941","동남로20길","LL","다이나믹","88","46","96","48"
"2016","1","A","골목상권","1000940","거마로20길","HH","정체","106","50","96","48"
"2016","1","A","골목상권","1000939","학동로77길","LH","상권확장","89","49","96","48"
"2016","1","A","골목상권","1000938","학동로6길","LL","다이나믹","73","45","96","48"
"2016","1","A","골목상권","1000937","학동로56길","LL","다이나믹","85","46","96","48"
"2016","1","A","골목상권","1000936","학동로38길","LL","다이나믹","76","45","96","48"
"2016","1","A","골목상권","1000935","테헤란로81길","LL","다이나믹","86","44","96","48"
"2016","1","A","골목상권","1000934","일원로9길","LL","다이나믹","88","47","96","48"
"2016","1","A","골목상권","1000933","일원로3길","HH","정체","98","48","96","48"
"2016","1","A","골목상권","1000932","영동대로65길","HL","상권축소","96","42","96","48"
"2016","1","A","골목상권","1000931","영동대로112길","HH","정체","108","50","96","48"
"2016","1","A","골목상권","1000930","언주로81길","LL","다이나믹","75","41","96","48"
"2016","1","A","골목상권","1000929","압구정로2길","LL","다이나믹","78","34","96","48"
"2016","1","A","골목상권","1000928","선릉로18길","HH","정체","102","52","96","48"
"2016","1","A","골목상권","1000927","선릉로146길","LL","다이나믹","76","40","96","48"
"2016","1","A","골목상권","1000926","선릉로133길","LL","다이나믹","83","43","96","48"
"2016","1","A","골목상권","1000925","선릉로132길","LH","상권확장","87","49","96","48"
"2016","1","A","골목상권","1000924","선릉로121길","LL","다이나믹","80","43","96","48"
"2016","1","A","골목상권","1000923","삼성로75길","LL","다이나믹","73","40","96","48"
"2016","1","A","골목상권","1000922","삼성로69길","LL","다이나믹","78","42","96","48"
"2016","1","A","골목상권","1000921","삼성로64길","LL","다이나믹","87","41","96","48"
"2016","1","A","골목상권","1000920","삼성로63길","LL","다이나믹","74","42","96","48"
"2016","1","A","골목상권","1000919","삼성로57길","LL","다이나믹","86","44","96","48"
"2016","1","A","골목상권","1000918","삼성로147길","LH","상권확장","86","48","96","48"
"2016","1","A","골목상권","1000917","삼성로115길","LL","다이나믹","83","47","96","48"
"2016","1","A","골목상권","1000916","봉은사로68길","LL","다이나믹","81","41","96","48"
"2016","1","A","골목상권","1000915","봉은사로57길","LL","다이나믹","76","42","96","48"
"2016","1","A","골목상권","1000914","봉은사로43길","LL","다이나믹","81","47","96","48"
"2016","1","A","골목상권","1000913","봉은사로29길","LL","다이나믹","82","44","96","48"
"2016","1","A","골목상권","1000912","봉은사로109길","LH","상권확장","84","49","96","48"
"2016","1","A","골목상권","1000911","도산대로89길","LL","다이나믹","67","45","96","48"
"2016","1","A","골목상권","1000910","도산대로81길","LL","다이나믹","87","44","96","48"
"2016","1","A","골목상권","1000909","도산대로50길","LL","다이나믹","78","48","96","48"
"2016","1","A","골목상권","1000908","도산대로38길","LL","다이나믹","72","41","96","48"
"2016","1","A","골목상권","1000907","도산대로30길","LL","다이나믹","85","46","96","48"
"2016","1","A","골목상권","1000906","도산대로23길","LL","다이나믹","73","45","96","48"
"2016","1","A","골목상권","1000905","도산대로15길","LL","다이나믹","61","45","96","48"
"2016","1","A","골목상권","1000904","도곡로37길","LL","다이나믹","82","41","96","48"
"2016","1","A","골목상권","1000903","논현로8길","HL","상권축소","98","43","96","48"
"2016","1","A","골목상권","1000902","논현로63길","LL","다이나믹","91","45","96","48"
"2016","1","A","골목상권","1000901","논현로28길","LL","다이나믹","89","45","96","48"
"2016","1","A","골목상권","1000900","논현로26길","HL","상권축소","100","44","96","48"
"2016","1","A","골목상권","1000899","논현로159길","LL","다이나믹","78","45","96","48"
"2016","1","A","골목상권","1000898","논현로139길","LH","상권확장","75","51","96","48"
"2016","1","A","골목상권","1000897","논현로123길","LL","다이나믹","79","38","96","48"
"2016","1","A","골목상권","1000896","논현로115길","LL","다이나믹","83","45","96","48"
"2016","1","A","골목상권","1000895","논현로10길","LL","다이나믹","87","43","96","48"
"2016","1","A","골목상권","1000894","논현로106길","LL","다이나믹","91","37","96","48"
"2016","1","A","골목상권","1000893","남부순환로365길","LL","다이나믹","91","44","96","48"
"2016","1","A","골목상권","1000892","개포로82길","HH","정체","100","48","96","48"
"2016","1","A","골목상권","1000891","개포로28길","HL","상권축소","102","44","96","48"
"2016","1","A","골목상권","1000890","개포로20길","HL","상권축소","103","43","96","48"
"2016","1","A","골목상권","1000889","개포로17길","LL","다이나믹","92","42","96","48"
"2016","1","A","골목상권","1000888","강남대로140길","HL","상권축소","102","46","96","48"
"2016","1","A","골목상권","1000887","강남대로136길","LH","상권확장","94","57","96","48"
"2016","1","A","골목상권","1000886","강남대로118길","LL","다이나믹","71","41","96","48"
"2016","1","A","골목상권","1000885","서초중앙로8길","HL","상권축소","103","44","96","48"
"2016","1","A","골목상권","1000884","방배중앙로21길","HL","상권축소","98","45","96","48"
"2016","1","A","골목상권","1000883","효령로72길","LL","다이나믹","93","40","96","48"
"2016","1","A","골목상권","1000882","효령로34길","HH","정체","100","52","96","48"
"2016","1","A","골목상권","1000881","효령로31길","LL","다이나믹","74","44","96","48"
"2016","1","A","골목상권","1000880","효령로23길","LL","다이나믹","85","46","96","48"
"2016","1","A","골목상권","1000879","청두곶길","LL","다이나믹","77","45","96","48"
"2016","1","A","골목상권","1000878","주흥길","HL","상권축소","96","45","96","48"
"2016","1","A","골목상권","1000877","주흥15길","LL","다이나믹","83","43","96","48"
"2016","1","A","골목상권","1000876","언남길","HL","상권축소","98","45","96","48"
"2016","1","A","골목상권","1000875","신반포로45길","HL","상권축소","98","44","96","48"
"2016","1","A","골목상권","1000874","서초대로8길","HH","정체","126","58","96","48"
"2016","1","A","골목상권","1000873","서초대로64길","HL","상권축소","97","47","96","48"
"2016","1","A","골목상권","1000872","서초대로4길","LH","상권확장","85","50","96","48"
"2016","1","A","골목상권","1000871","서초대로25길","HH","정체","100","52","96","48"
"2016","1","A","골목상권","1000870","서초대로23길","HL","상권축소","99","46","96","48"
"2016","1","A","골목상권","1000869","서초대로15길","HL","상권축소","112","45","96","48"
"2016","1","A","골목상권","1000868","사평대로57길","LL","다이나믹","86","37","96","48"
"2016","1","A","골목상권","1000867","사평대로26길","HH","정체","111","52","96","48"
"2016","1","A","골목상권","1000866","사평대로22길","LL","다이나믹","87","47","96","48"
"2016","1","A","골목상권","1000865","사임당로17길","LL","다이나믹","85","46","96","48"
"2016","1","A","골목상권","1000864","방배로42길","LH","상권확장","81","50","96","48"
"2016","1","A","골목상권","1000863","방배로35길","HL","상권축소","97","44","96","48"
"2016","1","A","골목상권","1000862","방배로18길","LH","상권확장","89","51","96","48"
"2016","1","A","골목상권","1000861","반포대로9길","HL","상권축소","99","42","96","48"
"2016","1","A","골목상권","1000860","바우뫼로39길","LL","다이나믹","94","38","96","48"
"2016","1","A","골목상권","1000859","마방로2길","LH","상권확장","84","50","96","48"
"2016","1","A","골목상권","1000858","방배천로4안길","LH","상권확장","88","48","96","48"
"2016","1","A","골목상권","1000857","동산로19길","LL","다이나믹","87","44","96","48"
"2016","1","A","골목상권","1000856","동산로10길","HL","상권축소","102","46","96","48"
"2016","1","A","골목상권","1000855","동광로39길","LL","다이나믹","69","43","96","48"
"2016","1","A","골목상권","1000854","동광로1길","HH","정체","105","51","96","48"
"2016","1","A","골목상권","1000853","동광로12길","HL","상권축소","102","48","96","48"
"2016","1","A","골목상권","1000852","논현로27길","LL","다이나믹","85","46","96","48"
"2016","1","A","골목상권","1000851","논현로1길","LL","다이나믹","94","46","96","48"
"2016","1","A","골목상권","1000850","남부순환로339길","HL","상권축소","101","42","96","48"
"2016","1","A","골목상권","1000849","남부순환로325길","HL","상권축소","108","45","96","48"
"2016","1","A","골목상권","1000848","남부순환로317길","HL","상권축소","117","47","96","48"
"2016","1","A","골목상권","1000847","고무래로8길","LL","다이나믹","88","42","96","48"
"2016","1","A","골목상권","1000846","강남대로8길","LL","다이나믹","89","48","96","48"
"2016","1","A","골목상권","1000845","강남대로34길","LL","다이나믹","95","46","96","48"
"2016","1","A","골목상권","1000844","강남대로23길","HL","상권축소","105","47","96","48"
"2016","1","A","골목상권","1000843","소담길","HH","정체","140","69","96","48"
"2016","1","A","골목상권","1000842","원신길","HH","정체","114","63","96","48"
"2016","1","A","골목상권","1000841","양지길","HH","정체","118","67","96","48"
"2016","1","A","골목상권","1000840","양산길","HH","정체","135","49","96","48"
"2016","1","A","골목상권","1000839","호암로24길","LL","다이나믹","79","45","96","48"
"2016","1","A","골목상권","1000838","호암로20길","LH","상권확장","87","52","96","48"
"2016","1","A","골목상권","1000837","행운길","LL","다이나믹","89","46","96","48"
"2016","1","A","골목상권","1000836","행운1길","HL","상권축소","105","48","96","48"
"2016","1","A","골목상권","1000835","청림3길","HH","정체","105","55","96","48"
"2016","1","A","골목상권","1000834","청룡길","HL","상권축소","103","46","96","48"
"2016","1","A","골목상권","1000833","청룡8길","LH","상권확장","91","48","96","48"
"2016","1","A","골목상권","1000832","중앙길","HL","상권축소","101","48","96","48"
"2016","1","A","골목상권","1000831","조원중앙로2길","HL","상권축소","100","46","96","48"
"2016","1","A","골목상권","1000830","조원로18길","HL","상권축소","101","47","96","48"
"2016","1","A","골목상권","1000829","조원로10길","HL","상권축소","104","47","96","48"
"2016","1","A","골목상권","1000828","장군봉2길","LL","다이나믹","84","43","96","48"
"2016","1","A","골목상권","1000827","장군봉1길","LL","다이나믹","94","44","96","48"
"2016","1","A","골목상권","1000826","인헌길","HL","상권축소","103","44","96","48"
"2016","1","A","골목상권","1000825","은천로25길","LL","다이나믹","90","41","96","48"
"2016","1","A","골목상권","1000824","양녕로6길","HL","상권축소","111","47","96","48"
"2016","1","A","골목상권","1000823","신원로3길","LL","다이나믹","91","47","96","48"
"2016","1","A","골목상권","1000822","신사로20길","LH","상권확장","88","53","96","48"
"2016","1","A","골목상권","1000821","신림로65길","LL","다이나믹","87","43","96","48"
"2016","1","A","골목상권","1000820","신림로64길","LL","다이나믹","76","40","96","48"
"2016","1","A","골목상권","1000819","신림로48길","HH","정체","142","55","96","48"
"2016","1","A","골목상권","1000818","신림로38길","LH","상권확장","92","51","96","48"
"2016","1","A","골목상권","1000817","신림로28길","HH","정체","104","49","96","48"
"2016","1","A","골목상권","1000816","신림로11길","LH","상권확장","84","49","96","48"
"2016","1","A","골목상권","1000815","신림동길","LL","다이나믹","91","48","96","48"
"2016","1","A","골목상권","1000814","승방길","LH","상권확장","84","48","96","48"
"2016","1","A","골목상권","1000813","서림7길","LH","상권확장","75","64","96","48"
"2016","1","A","골목상권","1000812","봉천로33길","LL","다이나믹","83","47","96","48"
"2016","1","A","골목상권","1000811","봉천로13길","LL","다이나믹","93","41","96","48"
"2016","1","A","골목상권","1000810","복은길","LL","다이나믹","80","47","96","48"
"2016","1","A","골목상권","1000809","법원단지길","HH","정체","100","48","96","48"
"2016","1","A","골목상권","1000808","법원단지9길","LH","상권확장","93","53","96","48"
"2016","1","A","골목상권","1000807","미성5길","LH","상권확장","88","55","96","48"
"2016","1","A","골목상권","1000806","대학길","LL","다이나믹","70","46","96","48"
"2016","1","A","골목상권","1000805","대학14길","HH","정체","106","91","96","48"
"2016","1","A","골목상권","1000804","당곡길","HH","정체","101","54","96","48"
"2016","1","A","골목상권","1000803","남현길","LL","다이나믹","90","47","96","48"
"2016","1","A","골목상권","1000802","남현3길","HH","정체","108","52","96","48"
"2016","1","A","골목상권","1000801","남현2길","HH","정체","102","51","96","48"
"2016","1","A","골목상권","1000800","남부순환로248길","HH","정체","100","49","96","48"
"2016","1","A","골목상권","1000799","남부순환로234길","LH","상권확장","82","49","96","48"
"2016","1","A","골목상권","1000798","남부순환로172길","HH","정체","114","48","96","48"
"2016","1","A","골목상권","1000797","남부순환로161길","LL","다이나믹","88","46","96","48"
"2016","1","A","골목상권","1000796","남부순환로151길","LL","다이나믹","93","46","96","48"
"2016","1","A","골목상권","1000795","남부순환로142길","HL","상권축소","115","46","96","48"
"2016","1","A","골목상권","1000794","난향길","LH","상권확장","90","55","96","48"
"2016","1","A","골목상권","1000793","난우길","HH","정체","98","49","96","48"
"2016","1","A","골목상권","1000792","난곡로74길","LL","다이나믹","86","37","96","48"
"2016","1","A","골목상권","1000791","난곡로34길","HH","정체","108","60","96","48"
"2016","1","A","골목상권","1000790","난곡로26길","HH","정체","106","50","96","48"
"2016","1","A","골목상권","1000789","난곡로24길","HH","정체","106","55","96","48"
"2016","1","A","골목상권","1000788","낙성대역길","LH","상권확장","78","49","96","48"
"2016","1","A","골목상권","1000787","국회단지길","HH","정체","115","55","96","48"
"2016","1","A","골목상권","1000786","구암길","LL","다이나믹","95","43","96","48"
"2016","1","A","골목상권","1000785","관천로22길","LH","상권확장","78","52","96","48"
"2016","1","A","골목상권","1000784","관천로15길","LH","상권확장","89","58","96","48"
"2016","1","A","골목상권","1000783","관악로30길","LL","다이나믹","84","47","96","48"
"2016","1","A","골목상권","1000782","관악로28길","LL","다이나믹","88","44","96","48"
"2016","1","A","골목상권","1000781","관악로14길","LL","다이나믹","81","46","96","48"
"2016","1","A","골목상권","1000780","관악로10길","LH","상권확장","88","52","96","48"
"2016","1","A","골목상권","1000779","흑석로9길","LL","다이나믹","84","45","96","48"
"2016","1","A","골목상권","1000778","흑석로13길","HH","정체","113","59","96","48"
"2016","1","A","골목상권","1000777","장승배기로27길","LH","상권확장","90","57","96","48"
"2016","1","A","골목상권","1000776","장승배기로19길","HH","정체","123","58","96","48"
"2016","1","A","골목상권","1000775","장승배기로10길","HH","정체","132","61","96","48"
"2016","1","A","골목상권","1000774","여의대방로46길","HH","정체","96","50","96","48"
"2016","1","A","골목상권","1000773","여의대방로24길","HL","상권축소","106","45","96","48"
"2016","1","A","골목상권","1000772","여의대방로22카길","LL","다이나믹","85","45","96","48"
"2016","1","A","골목상권","1000771","여의대방로22나길","LL","다이나믹","72","46","96","48"
"2016","1","A","골목상권","1000770","여의대방로22길","HL","상권축소","96","47","96","48"
"2016","1","A","골목상권","1000769","양녕로26길","LL","다이나믹","83","46","96","48"
"2016","1","A","골목상권","1000768","신대방길","HL","상권축소","115","48","96","48"
"2016","1","A","골목상권","1000767","성대로29길","LH","상권확장","89","51","96","48"
"2016","1","A","골목상권","1000766","성대로1길","HL","상권축소","108","46","96","48"
"2016","1","A","골목상권","1000765","서달로8가길","HH","정체","124","49","96","48"
"2016","1","A","골목상권","1000764","서달로15길","HH","정체","116","52","96","48"
"2016","1","A","골목상권","1000763","서달로14길","LH","상권확장","92","72","96","48"
"2016","1","A","골목상권","1000762","서달로10길","HH","정체","155","74","96","48"
"2016","1","A","골목상권","1000761","상도로62길","LH","상권확장","69","53","96","48"
"2016","1","A","골목상권","1000760","상도로61길","LH","상권확장","83","54","96","48"
"2016","1","A","골목상권","1000759","상도로47길","LL","다이나믹","92","43","96","48"
"2016","1","A","골목상권","1000758","상도로37길","HH","정체","113","50","96","48"
"2016","1","A","골목상권","1000757","상도로15길","HH","정체","102","51","96","48"
"2016","1","A","골목상권","1000756","사당로8길","HL","상권축소","100","48","96","48"
"2016","1","A","골목상권","1000755","사당로30길","LL","다이나믹","70","43","96","48"
"2016","1","A","골목상권","1000754","사당로2차길","LL","다이나믹","94","44","96","48"
"2016","1","A","골목상권","1000753","사당로29길","HL","상권축소","125","43","96","48"
"2016","1","A","골목상권","1000752","사당로26길","LL","다이나믹","83","40","96","48"
