DATE,WEEK,REGION,USE_FREQ,INDEX_FREQ_MINMAX,MA_INDEX_FREQ_MINMAX,BUZZ_FREQ,INDEX_BUZZ_FREQ_MINMAX,MA_INDEX_BUZZ_FREQ_MINMAX,TRACTION_A,TRACTION_B,TRACTION_C,INDEX_TRACTION_A_MINMAX,INDEX_TRACTION_B_MINMAX,INDEX_TRACTION_C_MINMAX,MA_INDEX_TRACTION_A_MINMAX,MA_INDEX_TRACTION_B_MINMAX,MA_INDEX_TRACTION_C_MINMAX,ATTRACTION_A,ATTRACTION_B,ATTRACTION_C,ATTRACTION_A_MINMAX,ATTRACTION_B_MINMAX,ATTRACTION_C_MINMAX,MA_ATTRACTION_A_MINMAX,MA_ATTRACTION_B_MINMAX,MA_ATTRACTION_C_MINMAX,AVG_ATTRACTION,AVG_ATTRACTION_MINMAX,MA_AVG_ATTRACTION_MINMAX,INDEX,MA_INDEX,UNIT_PRICE
2019년 8월 4주,139,동대문구,0.45,10.68,9.62,0.26,4.34,3.34,0.31,0.11,0.23,63.89,16.88,20,3.73,3.39,4.05,0.05,-0.15,-0.03,5.85,2.31,3.42,46.98,28.9,39.71,-0.04,33.59,38.53,0.22,5.76,22719
2019년 9월 1주,140,동대문구,0.58,16.36,11.1,0.35,7.8,4.73,0.23,0.52,0.54,13,52.73,69.12,3.76,5.54,5.81,-0.12,0.17,0.19,4.81,11.43,12.29,33.8,35.66,45.73,0.08,44.95,38.4,0.34,7.32,20508
2019년 9월 2주,141,동대문구,0.51,12.85,12.33,0.28,4.8,4.98,0.27,0.44,0.13,49.52,38.74,15.48,4.82,6.72,4.72,-0.01,0.16,-0.15,4.43,7.85,1.15,37.03,36.12,33.49,0,34.58,35.55,0.26,8.05,23467
2019년 9월 3주,142,동대문구,0.51,12.54,13.11,0.31,5.71,5.66,0.29,0.15,0.23,28.7,17.95,15.64,4.99,5.85,5.18,-0.02,-0.16,-0.08,4.88,1.83,3.88,38.78,31.58,30.06,-0.09,20.76,33.47,0.24,8.1,20047
2019년 9월 4주,143,동대문구,0.49,11.43,13.3,0.25,3.12,5.36,0.28,0.12,0.23,59.63,34.72,48.18,4.6,5.63,5.42,0.03,-0.13,-0.02,4.28,1.4,4.37,37.71,36.04,37.11,-0.04,47.51,36.95,0.23,8.04,24049
2019년 9월 5주,144,동대문구,0.46,10,11.71,0.3,5.53,4.79,0.21,0.22,0.23,21.78,35.29,38.38,3.9,3.88,3.51,-0.09,-0.08,-0.07,2.01,4.46,4.63,39.91,31.68,29.42,-0.08,31.82,33.67,0.23,6.55,24645
2019년 10월 1주,145,동대문구,0.57,14.74,12.18,0.23,4.49,4.71,0.19,0.25,0.12,61.06,40.54,16.67,3.37,3.28,3.67,-0.04,0.02,-0.11,2.33,5.42,1.79,42.79,32.12,29.72,-0.04,39.42,34.88,0.25,6.44,22859
2019년 10월 2주,146,동대문구,0.53,13.83,12.5,0.3,5.42,4.64,0.29,0.42,0.38,46.15,51.69,39.13,3.56,5.31,4.31,-0.01,0.12,0.08,5.61,9.97,6.47,47.15,40.56,35.59,0.06,45.66,41.1,0.3,7.3,20355
2019년 10월 3주,147,동대문구,0.49,11.4,12.49,0.17,1.5,4.24,0.16,0.13,0.2,24.36,27.64,59.84,2.82,5.61,4.14,-0.01,-0.04,0.03,1.35,2.61,3.67,38.34,38.79,38.51,-0.01,37.28,38.54,0.22,7.26,20235
2019년 10월 4주,148,동대문구,0.48,10.92,12.72,0.25,4.07,3.87,0.31,0.23,0.21,38.58,30.23,31.21,3.43,5.47,3.82,0.06,-0.02,-0.04,4.42,3.87,3.34,42.54,37.52,36.71,0,33.34,38.92,0.24,7.38,21992
2019년 11월 1주,149,동대문구,0.53,12.25,12.1,0.29,6.59,4.39,0.25,0.22,0.31,66.67,17.92,15.23,3.75,5.23,4.87,-0.04,-0.07,0.02,3.61,4.49,6,43.94,31.87,36.35,-0.03,33.27,37.39,0.26,7.63,20992
2019년 11월 2주,150,동대문구,0.57,13.45,12.01,0.25,4.61,4.19,0.18,0.33,0.33,29.01,51.69,60.71,2.62,4.46,5.17,-0.07,0.08,0.08,1.11,6.86,7.69,39.65,31.87,41.75,0.03,47.14,37.76,0.28,7.34,20611
2019년 11월 3주,151,동대문구,0.57,13.73,12.59,0.24,3.05,4.58,0.26,0.22,0.28,36.13,43.75,51.39,2.84,4.73,5.76,0.02,-0.02,0.04,2.24,3.71,6.03,42.6,35.9,39.64,0.01,43.76,39.38,0.27,7.8,24243
2019년 11월 4주,152,동대문구,0.56,13.19,13.16,0.29,5.1,4.84,0.23,0.28,0.35,34.48,41.61,33.33,2.52,5,6.56,-0.06,-0.01,0.06,3.12,4.95,6.52,41.57,38.74,40.17,0,36.48,40.16,0.28,8.1,23124
2019년 12월 1주,153,동대문구,0.56,13.77,13.54,0.29,4.36,4.28,0.24,0.21,0.35,34.52,34.36,36.73,2.73,4.54,6.87,-0.05,-0.08,0.06,4.46,2.65,7.23,33.53,42.85,45.54,-0.02,35.2,40.64,0.28,8.19,23411
2019년 12월 2주,154,동대문구,0.5,11.07,12.94,0.33,4.94,4.36,0.3,0.18,0.24,58.21,13.41,39.85,3.85,3.32,5.6,-0.03,-0.15,-0.09,5.57,1.99,2.61,40.83,33.28,40.33,-0.09,37.16,38.15,0.25,7.78,21485
2019년 12월 3주,155,동대문구,0.49,11.46,12.37,0.2,2.68,4.27,0.31,0.14,0.22,58.77,35.11,32.46,4.81,2.8,5.05,0.11,-0.06,0.02,6.11,1.63,3.84,46.49,31.12,35.59,0.02,42.11,37.74,0.24,7.41,29780
2019년 12월 4주,156,동대문구,0.48,11.04,11.84,0.23,4.71,4.17,0.18,0.28,0.25,45.95,38.87,48.98,4.8,2.84,4.79,-0.05,0.05,0.02,3.07,5.09,5.49,49.36,30.44,39.51,0.01,44.6,39.77,0.24,7.36,31981
2017년 1월 1주,1,동작구,0.84,21.86,21.86,0.21,2.21,2.21,0.25,0.24,0.24,72.63,61.01,77.38,3.96,4.26,4.29,0.04,0.03,0.03,3.96,4.26,4.29,72.63,61.01,77.38,0.03,70.34,70.34,0.36,10.32,19071
2017년 1월 2주,2,동작구,0.83,22.03,21.94,0.43,5.67,3.94,0.39,0.22,0.25,68.42,42.99,50.67,5.3,4.16,4.36,-0.04,-0.21,-0.18,6.64,4.06,4.43,70.53,52,64.03,-0.14,54.03,62.18,0.37,10.78,17686
2017년 1월 3주,3,동작구,0.92,25.51,23.13,0.31,3.7,3.86,0.21,0.14,0.19,52.81,22.33,50.19,4.51,3.46,4.02,-0.1,-0.17,-0.12,2.93,2.05,3.35,64.62,42.11,59.41,-0.13,41.78,55.38,0.37,10.38,21227
2017년 1월 4주,4,동작구,0.89,25.44,23.71,0.34,3.66,3.81,0.36,0.42,0.25,29.03,49.83,58.84,4.55,4.41,4.05,0.02,0.08,-0.09,4.66,7.27,4.12,55.72,44.04,59.27,0,45.9,53.01,0.41,10.53,18397
2017년 1월 5주,5,동작구,0.89,23.81,24.2,0.36,4.98,4.5,0.18,0.27,0.36,42.45,54.62,67.97,4.28,4.51,4.77,-0.18,-0.09,0,2.9,4.64,7.19,48.18,42.44,56.92,-0.09,55.01,49.18,0.39,10.91,22084
2017년 2월 1주,6,동작구,0.81,20,23.69,0.39,4.89,4.31,0.41,0.23,0.34,60.92,28.38,63.54,4.22,4.51,5.24,0.02,-0.16,-0.05,6.4,4.06,6.29,46.3,38.79,60.14,-0.06,50.95,48.41,0.38,10.72,20735
2017년 2월 2주,7,동작구,0.88,23.79,23.26,0.34,4.6,4.53,0.23,0.29,0.27,50,19.4,54.19,4.16,5.16,5.41,-0.11,-0.05,-0.07,2.68,4.66,4.05,45.6,38.06,61.14,-0.08,41.2,48.27,0.38,11.02,19278
2017년 2월 3주,8,동작구,0.83,22.33,22.48,0.4,6.14,5.15,0.58,0.46,0.65,77.78,36.67,61.14,5.38,5.27,7.74,0.18,0.06,0.25,9.55,7.71,13.42,57.79,34.77,61.71,0.16,58.53,51.42,0.46,12.24,25843
2017년 2월 4주,9,동작구,0.81,19.68,21.45,0.37,5.12,5.19,0.36,0.5,0.37,37.5,38.39,63.48,6.05,6.17,7.86,-0.01,0.13,0,5.58,8.25,7.66,56.55,30.71,60.59,0.04,46.46,49.29,0.41,12.3,21222
2017년 3월 1주,10,동작구,0.92,26.32,23.03,0.35,4.17,5.01,0.37,0.31,0.26,77.99,54.78,58.21,6.11,6.4,7.63,0.02,-0.04,-0.09,6.63,4.96,5.39,60.82,37.31,59.26,-0.04,63.66,52.46,0.41,12.86,20704
2017년 3월 2주,11,동작구,0.82,22.11,22.61,0.35,4.8,5.06,0.41,0.32,0.24,40.54,29.77,57.96,7.21,6.53,7.8,0.06,-0.03,-0.11,7.1,5.2,4.72,58.45,39.9,60.2,-0.03,42.76,52.85,0.38,13,17832
2017년 3월 3주,12,동작구,0.81,22.37,22.62,0.29,3.98,4.52,0.27,0.14,0.22,20,31.5,32.85,5.93,5.17,5.43,-0.02,-0.15,-0.07,4.41,2.27,3.96,44.01,38.61,53.13,-0.08,28.12,45.25,0.34,11.56,17654
2017년 3월 4주,13,동작구,0.9,25.09,23.97,0.42,7.69,5.16,0.4,0.29,0.28,24.84,27.49,14.29,6.03,4.51,5.11,-0.02,-0.13,-0.14,6,5.6,6.38,40.84,35.89,40.83,-0.1,22.21,39.19,0.41,11.76,19037
2017년 4월 1주,14,동작구,0.95,25.44,23.75,0.42,7.32,5.95,0.39,0.42,0.25,40.44,31.21,9.33,5.92,5.15,4.83,-0.03,0,-0.17,6.18,7.53,4.25,31.46,29.99,28.61,-0.07,27,30.02,0.43,11.81,19916
2017년 4월 2주,15,동작구,0.87,24.56,24.37,0.42,9.02,7,0.35,0.5,0.41,28.97,26.7,58.45,6.11,6.24,5.69,-0.07,0.08,-0.01,7.86,9.54,8.19,28.56,29.23,28.73,0,38.04,28.84,0.43,12.46,19543
2017년 4월 3주,16,동작구,0.94,26.04,25.28,0.39,7.71,7.94,0.38,0.26,0.15,33.33,16.74,0,6.59,6.93,5.27,-0.01,-0.13,-0.24,6.31,5.04,2.27,31.9,25.54,20.52,-0.13,16.69,25.99,0.4,13.36,19444
2017년 4월 4주,17,동작구,0.75,19.93,23.99,0.32,5.3,7.34,0.36,0.29,0.24,36.18,32.86,30.84,6.52,6.79,4.78,0.04,-0.03,-0.08,5.73,5.06,4.43,34.73,26.88,24.66,-0.02,33.3,28.76,0.35,12.69,18924
2017년 5월 1주,18,동작구,0.81,19.28,22.45,0.38,7.45,7.37,0.35,0.33,0.29,46.43,31.84,28.99,6.71,6.56,5.23,-0.03,-0.05,-0.09,6.95,6.6,6.05,36.23,27.04,29.57,-0.06,35.75,30.95,0.38,12.58,19102
2017년 5월 2주,19,동작구,0.79,19.41,21.17,0.36,6.55,6.75,0.28,0.17,0.34,54.72,16,32.61,5.93,4.88,5.03,-0.08,-0.19,-0.02,4.71,2.82,7.36,42.67,24.36,23.11,-0.1,34.44,30.05,0.35,11.41,18757
2017년 5월 3주,20,동작구,0.85,22.15,20.19,0.39,8.39,6.92,0.3,0.34,0.22,10.94,15.19,10.77,5.62,4.92,5.68,-0.09,-0.05,-0.17,5.1,5.18,4.9,37.07,23.97,25.8,-0.1,12.3,28.95,0.38,10.63,17573
2017년 5월 4주,21,동작구,0.79,20.76,20.4,0.44,9.11,7.87,0.52,0.36,0.43,49.14,19.06,24.29,6.98,4.98,6.91,0.08,-0.08,-0.01,11.18,5.33,9.35,40.31,20.52,24.17,0,30.83,28.33,0.41,11.24,19064
2017년 5월 5주,22,동작구,0.88,22.84,21.29,0.45,9.74,8.45,0.3,0.39,0.32,23.89,43.12,20,6.47,5.22,7.26,-0.15,-0.06,-0.13,4.9,7.56,7.45,34.67,23.34,21.92,-0.11,29,26.64,0.41,11.24,17054
2017년 6월 1주,23,동작구,0.83,21.07,21.71,0.36,6.86,8.52,0.31,0.18,0.31,57.38,17.42,24.07,6.88,5.29,6.83,-0.05,-0.18,-0.05,6.32,3.08,5.64,35.34,23.7,19.78,-0.09,32.96,26.27,0.37,11.62,20047
2017년 6월 2주,24,동작구,0.83,21.02,21.42,0.43,8.54,8.56,0.33,0.4,0.33,29.46,39.19,36.17,7,5.51,7.08,-0.1,-0.03,-0.1,5.61,6.08,5.87,39.97,29.7,26.13,-0.08,34.94,31.93,0.39,11.71,16505
2017년 6월 3주,25,동작구,0.79,19.8,21.18,0.39,7.98,8.28,0.47,0.28,0.33,36.18,20.22,27.64,6.27,5.31,6.41,0.08,-0.11,-0.06,8.26,4.52,6.67,36.73,29.99,26.97,-0.03,28.02,31.23,0.38,11.21,18535
2017년 6월 4주,26,동작구,0.76,17.83,19.93,0.35,6.84,7.55,0.33,0.27,0.2,39.32,20.77,17.65,6.38,4.58,5.26,-0.02,-0.08,-0.15,5.32,4.63,2.85,40.59,24.4,26.38,-0.08,25.91,30.46,0.34,10.45,19523
2017년 7월 1주,27,동작구,0.74,17.05,18.93,0.37,6.76,7.53,0.4,0.22,0.28,45.45,18.98,14.84,6.62,4.64,5.15,0.03,-0.15,-0.09,7.28,3.33,5.21,37.6,24.79,24.08,-0.07,26.43,28.83,0.35,9.99,19011
2017년 7월 2주,28,동작구,0.8,20.81,18.87,0.38,6.99,7.14,0.39,0.22,0.41,37.59,12.33,25.32,6.85,3.92,5.59,0.01,-0.16,0.03,6.54,3.22,7.62,39.64,18.08,21.36,-0.04,25.08,26.36,0.38,9.79,19571
2017년 7월 3주,29,동작구,0.73,16.83,18.13,0.36,7.02,6.9,0.46,0.18,0.4,54.81,23.96,28.12,6.92,3.6,5.83,0.1,-0.18,0.04,8.54,3.24,7.63,44.29,19.01,21.48,-0.01,35.63,28.26,0.36,9.66,18213
2017년 7월 4주,30,동작구,0.83,22.11,19.2,0.34,6.06,6.71,0.41,0.31,0.21,67.67,27.88,12.36,7.46,3.73,6.1,0.07,-0.03,-0.13,7.47,5.14,3.94,51.38,20.79,20.16,-0.03,35.97,30.78,0.38,10.22,19795
2017년 7월 5주,31,동작구,0.79,19.87,19.91,0.45,9.67,7.43,0.56,0.31,0.15,31.52,20.99,3.36,8.09,4.35,5.25,0.11,-0.14,-0.3,9.82,5.82,1.8,47.9,21.29,17.29,-0.11,18.62,28.83,0.38,10.62,16972
2017년 8월 1주,32,동작구,0.82,21.63,20.11,0.91,20.91,10.91,0.6,0.43,0.47,22.39,15.38,8.97,9.53,5.43,5.82,-0.31,-0.48,-0.44,12.28,7.51,9.91,44.1,22.05,13.2,-0.41,15.58,26.45,0.44,11.47,19188
2017년 8월 2주,33,동작구,0.78,18.55,20.54,0.89,21.05,14.42,0.48,0.72,0.55,14.07,23.19,15.43,9.71,7.85,6.45,-0.41,-0.17,-0.34,9.26,12.92,10.14,33.91,21.86,10.03,-0.31,17.56,21.93,0.45,12.21,19163
2017년 8월 3주,34,동작구,0.82,21.07,20.28,0.46,9.68,15.33,0.38,0.22,0.22,39.46,20.96,11.33,9.64,7.51,6.52,-0.08,-0.24,-0.24,7.2,3.78,4.23,26.86,20.13,9.77,-0.19,23.92,18.92,0.36,11.74,20403
2017년 8월 4주,35,동작구,0.8,19.93,20.3,0.5,10,15.41,0.38,0.18,0.34,30.93,18.92,23.4,8.99,6.9,7.84,-0.12,-0.32,-0.16,7.23,3.38,7.08,26.71,19.61,14.78,-0.2,24.42,20.37,0.37,11.81,18148
2017년 9월 1주,36,동작구,0.79,19.67,19.81,0.64,14.35,13.77,0.41,0.7,0.39,29.55,28.65,0,7.88,8.3,7.68,-0.23,0.06,-0.25,7.84,13.11,9.29,28.5,22.93,12.54,-0.14,19.4,21.33,0.43,11.96,17809
