index,2106금액시간별_1,2106금액시간별_2,2106금액시간별_3,2106금액시간별_4,2106금액시간별_5,2106금액시간별_6,2106건수시간별_1,2106건수시간별_2,2106건수시간별_3,2106건수시간별_4,2106건수시간별_5,2106건수시간별_6,2106금액_금요일,2106금액_목요일,2106금액_수요일,2106금액_월요일,2106금액_일요일,2106금액_토요일,2106금액_화요일,2106금액_가전/가구,2106금액_교육용품,2106금액_기타요식,2106금액_기타유통,2106금액_기타의료,2106금액_미용서비스,2106금액_백화점,2106금액_병원,2106금액_서비스,2106금액_숙박,2106금액_스포츠/문화/레저,2106금액_스포츠/문화/레저용품,2106금액_약국,2106금액_여행,2106금액_유아교육,2106금액_유흥,2106금액_음/식료품,2106금액_의복/의류,2106금액_인테리어,2106금액_일식/중식/양식,2106금액_자동차서비스/용품,2106금액_자동차판매,2106금액_제과/커피/패스트푸드,2106금액_주유,2106금액_패션/잡화,2106금액_편의점,2106금액_학원,2106금액_한식,2106금액_할인점/슈퍼마켓,2106금액_화장품,2106건수_가전/가구,2106건수_교육용품,2106건수_기타요식,2106건수_기타유통,2106건수_기타의료,2106건수_미용서비스,2106건수_백화점,2106건수_병원,2106건수_서비스,2106건수_숙박,2106건수_스포츠/문화/레저,2106건수_스포츠/문화/레저용품,2106건수_약국,2106건수_여행,2106건수_유아교육,2106건수_유흥,2106건수_음/식료품,2106건수_의복/의류,2106건수_인테리어,2106건수_일식/중식/양식,2106건수_자동차서비스/용품,2106건수_자동차판매,2106건수_제과/커피/패스트푸드,2106건수_주유,2106건수_패션/잡화,2106건수_편의점,2106건수_학원,2106건수_한식,2106건수_할인점/슈퍼마켓,2106건수_화장품,2016_아파트지수
1001322,42686035.99999964,188658956.99999866,751091593.9999945,650533447.9999952,191009304.99999857,9879629.999999914,60041902.3460473,273739316.51324165,771638116.1494639,536596094.6651113,163720251.29829806,28123289.027824428,338630023.99999756,265031515.99999797,289710631.9999979,302023414.9999978,116297008.99999905,245777172.99999827,276389200.999998,0.0,0.0,33849976.99999973,0.0,18336279.999999758,0.0,0.0,228527055.9999982,123784999.99999903,0.0,124717077.999999,160841744.9999988,38545414.99999955,0.0,0.0,15451629.999999722,0.0,87728425.99999923,2540654.999999915,0.0,0.0,8002279.999999855,181425234.99999863,0.0,15450109.999999754,200264547.99999857,0.0,594393534.9999957,0.0,0.0,0.0,0.0,17563016.479350332,0.0,478225.1584310928,0.0,0.0,100854525.33775531,1145896.7112527513,0.0,9951109.266412867,23267290.68422618,81154357.87501419,0.0,0.0,1785348.840878192,0.0,15450322.329396341,95005.39142713913,0.0,0.0,1143827.2868851242,490516786.6575628,0.0,4631371.734956917,644219330.850716,0.0,441602555.3957204,0.0,0.0,1833858969.999987
1001323,66202435.99999983,805268649.9999998,3071464946.999999,1953660968.9999998,415097022.9999994,27706007.999999728,149474320.89980218,858736895.6438801,2779603719.392285,2016772962.6917107,471240802.35482806,63571332.017491244,1029836809.9999995,905190588.9999996,844801630.9999995,906108064.9999999,615793807.9999998,1126195570.9999993,911473559.0,77615506.99999955,1679699.9999994666,375927761.9999999,0.0,143922699.9999999,148281244.99999994,0.0,1247393703.9999998,26964149.999999374,12604399.999999901,165109948.99999958,2333599.9999998417,389774464.99999934,0.0,0.0,11740999.99999989,490257744.99999934,51502016.99999958,55751259.99999939,518066139.99999964,181427948.99999937,0.0,203994361.99999982,0.0,70874669.99999963,243976587.99999964,155213109.99999994,717178959.9999996,1035244743.9999994,12564305.99999955,27309885.384460192,112638.61648723987,604663345.8764522,0.0,4607561.166759735,112739305.23085804,0.0,571484081.2678483,3650022.279646918,7378161.320827081,145140057.7514462,673618.7595028923,479433989.2641508,0.0,0.0,5610022.724101982,447250547.39461434,27218933.57429015,8377082.175096583,397436174.57662493,48855948.755115375,0.0,675911807.3304498,0.0,10888989.710944777,763710842.7079849,15936483.234436663,780031270.9318366,1199743115.0059419,1236147.9601129899,6339400032.999999
1001324,14026321.999999808,129443300.99999943,804694442.9999964,517733807.99999774,95784093.99999955,6840729.999999965,13323515.707517745,155881931.40965647,741754588.5654494,560303409.826016,92681945.27831374,4577307.213039667,253335444.99999878,226829958.9999989,200866505.99999902,263512443.99999875,175014814.99999923,234375555.9999988,214587972.99999896,62263779.99999965,3646140.9999998505,44368376.99999972,0.0,0.0,0.0,0.0,69900249.99999958,22167619.999999773,253499.99999990797,187689.9999999556,424199.99999986944,43096098.99999966,0.0,0.0,19306679.999999847,382305954.9999982,1422389.9999999327,14038134.999999866,64499592.99999962,3671709.9999999064,0.0,61124310.99999964,0.0,58214129.99999964,0.0,32563679.999999795,276886212.9999987,408182243.9999981,0.0,2815588.7545229415,7439683.8161422815,90818333.28289169,0.0,0.0,0.0,0.0,26691323.911691368,3648412.4592396547,210857.23759859326,527351.0399903288,525063.6340597518,81911174.58929986,0.0,0.0,3869874.9425163786,213995974.42739993,1583924.6339143428,9546384.678185957,56296595.032919705,844052.7883757532,0.0,185321885.46590453,0.0,10968943.220999334,0.0,2111067.7279111394,313211790.7733554,556184415.5830731,0.0,1568522697.999993
1001325,32335484.99999977,212867940.9999992,1021487249.9999963,438259877.99999833,81228163.99999958,836999.9999999304,4916819.512161211,164369170.89886984,1106873083.6412578,459850350.27926236,49732798.77080915,1273494.8976327355,258002405.9999991,228621884.99999902,232526132.99999902,316542796.99999887,192042413.99999928,279795847.9999989,279484234.999999,0.0,0.0,117510499.99999946,0.0,14381699.999999948,0.0,0.0,224865241.99999908,0.0,0.0,798079.9999998402,0.0,111421007.99999942,0.0,0.0,4167369.9999999516,649448729.9999976,35955053.99999973,0.0,51287499.999999784,0.0,0.0,7829294.999999887,0.0,0.0,0.0,0.0,497884114.99999815,36822499.99999971,34644623.99999985,0.0,0.0,199072722.39798012,0.0,509648.8940082881,0.0,0.0,94629830.01999176,0.0,0.0,2295803.9051119247,0.0,147930171.04886198,0.0,0.0,2040352.120719796,535769466.29984504,23153266.446265012,0.0,30421848.358547714,0.0,0.0,25033020.195657663,0.0,0.0,0.0,0.0,665974595.8533043,4336908.8306973735,55848083.629001684,1787015717.9999936
1001326,92802178.99999993,361730534.0000003,2601195604.000003,2598016843.000003,813580282.0000004,72504106.99999966,197130586.49189642,460973885.98462975,2465273897.616359,2388740180.764437,874656536.7849661,153054461.35771695,1068429750.0000008,940783769.0000011,877185887.0000006,956872496.0000006,755801334.0000007,946014839.000001,994741474.0000008,35820431.999999724,1009379.99999982,863472359.0000008,5089999.999999909,32707499.999999914,322118040.0,0.0,777134747.0000004,107066679.99999984,11224179.99999984,474731020.00000024,110132214.99999985,184887782.99999982,0.0,0.0,14414919.999999557,468714509.00000006,103012727.99999988,4703082.999999847,338402486.9999998,0.0,0.0,198073977.99999994,0.0,122516844.99999982,406742565.0000003,111230331.00000007,1199331683.0000012,601583056.0000006,45709027.999999635,3916710.7995225904,2540548.0465375725,1131815014.346072,159106.60789760953,1823005.3777186698,134227523.3609127,0.0,276814864.24954975,117611041.90193224,4602369.629430916,63775492.487838514,49057506.08399737,340831361.04915404,0.0,0.0,4600806.696151114,1112130963.738504,22175991.42904518,1641079.9439340208,188749825.65820572,0.0,0.0,396734358.60595167,0.0,40959792.46731446,1161536378.7706637,8880430.60327512,875227632.6054202,560770926.9484677,39246817.59250366,6539829549.000007
1001327,16729972.999999637,388186595.999997,1158771663.9999917,876873210.9999937,66173175.999999486,12758654.999999829,59199164.49374715,339232110.12139875,1035201439.5703298,895516369.9334065,151117358.7941233,39226832.08697626,357934557.9999974,347950618.9999975,296403373.9999977,368675268.99999714,309698936.9999977,378489225.9999972,460341291.99999654,0.0,0.0,6983476.999999887,0.0,0.0,6070539.999999844,0.0,473749603.99999654,0.0,0.0,0.0,0.0,65824360.99999952,0.0,43361779.99999958,0.0,40281644.99999952,4032179.9999998533,1194019.999999969,10496519.999999683,1937969.999999858,0.0,24572969.99999962,0.0,28999301.99999975,137245274.99999893,11333999.999999784,57726313.99999938,1591181674.9999886,14501641.99999986,0.0,0.0,14515508.946691662,0.0,0.0,6191089.402028913,0.0,123005107.03359905,0.0,0.0,0.0,0.0,113692204.68475139,0.0,2652719.344026368,0.0,27266439.144452155,631184.8636293282,1099033.5258618097,34369572.000317216,13428924.82642421,0.0,15753228.850873742,0.0,2778707.3286404074,480437252.18137157,2524241.4782935595,51596312.49732861,1628289130.1763191,1262618.7153705335,2519493274.999982
1001328,1853015.9999998626,108916277.99999987,625848984.9999995,604421060.9999996,136156811.99999982,1674440.9999999055,9127783.28383648,120729567.5672885,608574906.0541399,614088344.5784457,121879558.40628646,4470433.110001757,238998065.99999976,179997127.99999988,197715857.99999988,178475377.99999982,231936564.99999982,276285383.99999976,175462213.99999982,7386174.999999993,0.0,50544372.99999988,0.0,0.0,2496629.9999998594,0.0,38846575.99999987,24762851.9999999,1117599.9999998594,11308993.999999959,0.0,0.0,0.0,0.0,2361759.9999999297,42285958.99999996,8573549.999999916,3665483.999999942,0.0,3593279.999999964,0.0,49195985.99999985,0.0,0.0,401068.999999861,0.0,282444040.9999997,945708583.9999994,4177679.9999998994,1144047.204292544,0.0,54936605.674419776,0.0,0.0,2703124.073345558,0.0,14564159.509895317,38054633.58241276,208232.16760318464,50134558.73845126,0.0,0.0,0.0,0.0,834568.2937798605,32439948.315197527,3638324.2512722835,4068110.526335224,0.0,728402.6807695876,0.0,116242943.1765375,0.0,0.0,1116788.4658169153,0.0,142672852.04016286,1014062577.677624,1320716.6220819594,1478870592.999999
1001329,337164078.99999887,1145863516.9999988,5870498479.000001,5028336067.0,1417735450.9999995,125229111.99999988,424209318.9965119,1307067333.8085766,5767914508.624115,4875334604.395577,1369237120.2109241,181063818.96429104,2128436403.999999,1890137295.9999998,1942843963.9999995,1934603465.9999995,1710031987.9999998,2351144782.0,1967628804.9999995,50883209.99999897,0.0,1284472118.0,0.0,0.0,429893215.00000006,0.0,1438619283.0000002,52920399.99999944,0.0,420849697.9999992,127801967.9999994,448036213.99999976,0.0,0.0,117834394.9999997,861873667.9999999,607294897.0000001,82962897.999999,690452880.999999,252705166.99999893,0.0,547697844.9999998,657168609.9999995,501286519.99999875,480815381.99999905,0.0,1608832293.0,3086665686.0,175760356.99999875,3019928.570438822,0.0,1944223567.7713466,0.0,0.0,194779875.26241955,0.0,651458024.3334912,7350051.776157688,0.0,556034342.0335907,78810834.70782176,633223898.460119,0.0,0.0,44933370.24056319,938488388.5786783,186563658.7173506,26543177.065052878,572890486.4636778,94171465.52881008,0.0,1100999816.4753838,382804541.12588215,211831673.0892404,1311647760.24045,0.0,1390294295.1397917,3522573356.8832884,72184192.53643775,13924826705.000002
1001330,84709677.99999894,1279800383.0000007,7251687994.000003,5525268333.000002,799090929.0000004,49323935.99999987,212912112.44636142,1235207114.527056,6753742409.493807,5801252366.019646,870545360.9691778,116221889.54395707,2313267545.000001,2106086926.000001,1978590887.0000012,2176838703.0000005,1832110458.9999998,2443726843.0000014,2139259890.0000002,178785035.99999982,19288680.999999437,746563986.9999992,7574429.999999818,40864549.99999895,195711645.99999943,0.0,1458498887.0000007,7349709.999999195,13366289.999999788,361337040.99999887,490019058.99999875,528096113.99999934,0.0,0.0,110279439.99999991,3271341486.000001,548984420.9999995,53127879.99999892,204199579.99999917,28239298.999999993,0.0,446981703.99999917,0.0,280273140.9999988,266616877.99999985,48654979.99999964,2225440129.0000005,3371133620.000001,87153263.99999924,34352866.42475008,3405497.0472605145,1374145168.1326578,1988378.1718526315,1254873.813589341,151429892.58421293,0.0,648227158.0644304,3213565.4684121637,6277461.413469306,561320704.0868554,205616032.41726694,693701954.4003631,0.0,0.0,116246009.83901171,2950745991.5572557,302555910.68160355,30190569.349611897,130708085.22871152,31306699.927363623,0.0,839339677.6619861,0.0,72381913.2082873,804970937.196903,4463079.216426825,1972026054.8792794,3986285715.672373,63727056.556059815,14989881253.000008
1001331,22316132.99999926,450671412.9999963,2912173882.999976,2329089327.999981,381786738.9999964,12485349.999999838,45580198.820314825,489389648.13673705,2742579753.3114905,2433260776.1297646,374169609.2123126,23542860.389328692,914685618.9999923,740599379.9999937,774113069.9999932,880356494.9999926,891812137.9999926,1045876638.9999915,861079504.999993,68132867.9999993,0.0,249884420.99999753,0.0,2212247.999999541,90314989.999999,0.0,266963555.99999732,8090529.999999844,0.0,201257719.99999776,114960756.99999887,4014590.999999712,0.0,1210229.999999826,13847049.999999277,1358741165.9999883,132030388.99999881,14417764.999999799,18864415.99999962,7733109.999999732,0.0,53160939.99999931,0.0,88600599.99999921,59453601.99999901,116166659.9999987,825555400.9999931,2399152970.9999804,13756864.99999955,110242253.33023821,0.0,290776829.1169523,0.0,5649476.8287278665,129454027.15838106,0.0,48971495.98509015,7086838.237441337,0.0,122051998.0156807,151720219.79842857,8567987.635613441,0.0,210058.4211325246,3878954.9153082175,1429040864.5275745,102447578.11224565,14438263.33571947,28442571.172128,4535361.662957259,0.0,121622586.55301112,0.0,23125222.11250559,176540780.67264038,4609098.984829669,492410606.31520015,2821277717.3671055,11422055.741030712,6108522845.99995
1001332,40903452.999999516,721512771.9999981,3871064757.999993,3435172306.9999943,890570910.9999977,47601015.99999927,103914731.54835075,854869371.6664082,3740139564.5724926,3356754439.8707905,874010384.7460041,77136724.59593578,1462460998.9999976,1223133624.9999974,1262639692.9999974,1277675845.9999979,1064421073.9999982,1429309080.9999971,1287184898.9999976,1836909.9999999194,0.0,553139114.999999,0.0,43822219.99999962,317964010.9999992,0.0,1128778756.999998,21858008.999999765,4874499.999999306,336585208.99999934,200998452.99999958,449664435.9999989,0.0,0.0,49024644.99999937,783350810.9999979,446908514.999999,31418930.999999564,187679085.9999995,6555509.999999323,9725249.999999925,517919505.99999905,0.0,166603796.9999989,203655987.99999946,50458294.99999925,1486639209.999997,1826291178.9999962,181072873.99999928,2450962.974910574,0.0,617918221.7280434,0.0,753212.7910305744,158286989.38123918,0.0,455291566.4512954,12880291.998481462,1871783.0578379338,244067718.58220223,49105346.272413164,626568362.1074821,0.0,0.0,25280134.26800263,858483342.7893723,130104819.75347199,6115879.618703647,180423375.96453458,2411173.407573852,3017499.4780626376,1262441719.062524,0.0,77072205.99842526,760507483.0647875,6222790.839350825,1255409191.9346385,2162492888.1696835,107648257.30590598,9006825216.999985
1001333,21423766.999999903,73023277.99999978,527631716.99999845,576722053.9999983,149239154.99999952,15836180.999999924,47867141.66130896,99524086.58706431,512363349.7211826,511139580.7387339,155228789.47925612,37753203.812450215,198504396.99999943,185962241.99999937,177863185.99999943,170148580.9999995,205989065.99999937,245899448.9999993,179509230.9999995,0.0,0.0,65171880.999999754,0.0,0.0,12441399.99999985,0.0,56976729.99999974,19901563.99999981,0.0,2579699.9999999306,20612508.999999825,26955500.999999918,0.0,4282031.999999867,22724759.99999984,362778294.99999887,30219449.999999914,6602445.999999925,6024566.999999928,24442319.999999918,0.0,0.0,0.0,1188844.9999998806,103133162.99999957,0.0,460609870.9999986,95001327.99999963,42229789.999999866,0.0,0.0,81084743.020548,0.0,0.0,5888435.406771011,0.0,15446791.839050863,3049028.0423409436,0.0,175492.35266427757,9145005.244266879,42881461.09139242,0.0,527343.2591412028,3606341.861216569,458735450.7023751,8002485.929537429,1439972.7890873703,17063642.902640037,4446730.215386899,0.0,0.0,0.0,1055032.9987417536,274972609.47324115,0.0,226185388.95210925,190479711.41422924,19690484.505254634,1363876151.9999962
1001334,41213417.99999963,200565523.99999815,1146334865.9999905,993601219.9999917,218211155.99999812,36012562.99999966,93515939.7297652,203290157.8812145,1026586300.5192825,1000475155.9933854,260543135.5291952,51528057.347134605,402941415.99999654,345105253.99999696,409642946.9999966,378550613.9999968,271248393.9999976,452924254.99999624,375525866.99999666,44729918.99999963,0.0,27221761.999999616,0.0,1698719.9999998533,34601808.999999575,0.0,105211685.99999906,25249.99999999979,0.0,95865317.9999992,3899599.9999999506,199711171.9999982,0.0,0.0,13928549.999999698,365927671.99999696,47587117.99999948,13561835.999999734,12148019.99999983,0.0,0.0,34401875.99999964,0.0,5369799.999999867,158353115.9999986,0.0,174074649.99999836,1275265528.9999893,22355343.99999961,3582434.89669868,0.0,33093321.7654238,0.0,383956.3342309835,29184003.0843715,0.0,45836353.87426496,76247.71875217432,0.0,191657322.75453424,229649.06974664785,193683700.24636304,0.0,0.0,4890272.005275357,258885011.8711144,24866872.34718175,8465006.63730811,4276515.615715936,0.0,0.0,49177513.81142714,0.0,766100.8414821057,351191859.0627298,0.0,138080089.09273633,1292256000.4890928,5356515.481526461,2635938746.999978
1001335,83742723.9999994,139584164.9999989,1028272171.9999927,1201513034.9999914,391355851.99999714,39705765.999999434,194747154.73995742,238591838.76830027,925822578.6750013,1023825355.6116254,409232973.6693036,91953812.53579092,441974656.9999967,403181288.999997,408758576.9999971,409509512.99999684,340051969.9999974,486166279.99999636,394531427.99999714,508999.9999999693,237545347.99999803,185426499.99999863,0.0,0.0,138715284.99999878,0.0,23934796.9999996,6533049.999999906,0.0,153688639.99999887,32787885.999999676,0.0,0.0,0.0,14263739.9999998,265581217.99999806,15181329.999999613,9147798.999999864,118578658.999999,9966999.999999825,0.0,21858578.999999575,0.0,35227059.99999973,370087402.99999714,29963099.999999654,839318061.999994,367826497.9999973,8032759.999999744,85312.35466980154,14751327.400479008,275587231.2964972,0.0,0.0,60792511.24797604,0.0,14711269.143571064,1998219.8278453134,0.0,306567180.9777309,33648097.76372466,0.0,0.0,0.0,3742681.4926847564,283479043.1228746,3230304.541357647,11196534.2173909,63905155.135152616,679649.5052769933,0.0,64494464.052675135,0.0,8662304.74272023,897272774.0435948,3743016.708223906,347832549.0414084,481512315.7914515,6281771.592670794,2884173713.9999795
1001336,316154575.9999981,2943695951.9999948,11481051322.999979,7655832374.999987,1654060125.999997,99282255.99999848,511718234.23644406,2673421530.8599896,11165116043.286318,7767550611.136699,1779796460.4598927,252473728.02060714,3943009285.9999914,3452184316.9999933,3198625652.9999924,3695904184.9999933,2121048228.9999945,4033687716.9999924,3705617220.999993,388204822.99999887,0.0,634331401.9999979,0.0,8939839.999999192,165374424.99999794,0.0,5419377665.999989,66127364.99999792,0.0,624276979.9999971,299603752.99999905,441279191.99999887,0.0,8071105.999999932,178169879.9999988,2612060477.9999943,391529441.99999833,174906910.99999762,282815871.99999803,75753987.99999939,23275077.999998257,762100901.9999975,2860919742.999993,278271643.99999756,490282374.9999978,2627021538.999994,3081921595.9999933,2071115091.9999945,184345515.99999908,34427587.021114014,0.0,1212829841.014903,0.0,1182046.8255684662,179463189.07215342,0.0,1921824963.342882,6769322.113902479,0.0,1046105907.5190533,172482735.16506234,1024252165.2349507,0.0,887627.1801755815,53067466.58853467,4073264633.8702784,282996396.1246499,199477026.98473954,353284645.41413116,215310455.39226854,5420990.80018481,2613113554.2374988,2024543056.0654058,125234934.44550095,2037414523.8269444,927496434.3517978,2670170392.460307,2856598309.760904,112458403.18702048,24150076607.999958
1001337,0.0,8743953.999999948,108514721.99999936,93520769.99999946,9271565.999999927,0.0,0.0,5169523.356758467,118886195.11941901,91851502.60185233,4143790.921968942,0.0,26614396.999999836,42172815.999999754,28322469.999999825,36440255.99999978,26879426.999999832,34555424.99999981,25066220.99999985,0.0,58894333.999999665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21901422.99999987,2733839.9999999646,11778139.999999914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124743274.9999993,0.0,0.0,0.0,140772378.60281554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6996134.974641117,1656162.11244299,12020426.013066085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58605910.29703298,0.0,0.0,220051011.99999875
1001338,41978738.999999255,646839330.9999961,2693724276.9999843,1798368782.9999893,371079224.9999977,21385325.999999806,61776892.793422975,648849868.7430315,2651611420.8952675,1857877159.64788,316545880.69681,36714458.22355347,946293721.9999942,746092663.9999956,785971560.999995,810363011.9999954,455633483.9999971,894603537.9999944,934417699.9999943,2080379.9999998037,113982267.99999924,267636155.99999788,0.0,2158249.999999638,10866999.999999652,0.0,721621338.9999956,39514549.99999935,40198431.999999255,124516535.99999884,54273027.9999993,317039445.999998,0.0,0.0,4631899.999999713,1203484097.9999928,15160359.99999945,48336543.99999931,51114809.999999695,0.0,9548229.999999633,96690469.99999936,0.0,161247456.99999887,191336456.99999842,34135199.99999973,899480289.9999943,1132789149.999993,31533329.999999773,9321221.412545232,147966688.16012815,180980324.54263094,0.0,907715.0025818523,15323827.235400993,0.0,432954615.5659494,5077797.872994591,17465812.03566982,13308847.008517548,67437639.67070575,364181937.2106972,0.0,0.0,303499.19179831434,884816813.3951105,9849512.736579705,18784950.304147515,46230260.97779669,0.0,3206915.166774731,247793872.8824601,0.0,12986466.072632303,592726170.1292775,1915403.8712246,670418385.636032,1807193788.3935168,22223216.524788864,5573375680.999968
1001339,33596442.999999635,140602254.99999875,1031061947.9999923,495918055.9999962,170243374.99999863,49875759.999999546,97198603.67066862,207443781.67612845,753236558.2760607,606320608.6323706,204863133.50390294,52235151.24085341,322304331.9999975,364025495.9999971,240547452.99999812,228091148.99999815,145636888.9999989,245179413.99999803,375513103.9999971,0.0,0.0,76104916.9999993,0.0,364643139.99999726,5552954.99999983,0.0,98184729.99999908,44570079.99999966,0.0,97177004.99999917,2435334.999999815,73741938.99999927,0.0,0.0,0.0,410806406.99999684,34978744.99999962,666599.9999999342,104385894.99999906,0.0,0.0,35743608.99999956,0.0,0.0,242267778.99999818,21593449.999999713,293017517.9999977,0.0,15427732.99999981,0.0,0.0,126065233.53410587,0.0,3810819.546793378,6769601.22236336,0.0,61731747.12507002,61283453.39287517,0.0,29860279.484916184,1967284.2083491178,128471557.21133485,0.0,0.0,0.0,424799309.7930708,30141781.26202167,108683.79009040064,93380251.5839685,0.0,0.0,23190753.435606215,0.0,0.0,708474332.2694756,1638650.2529669495,210110300.8032971,0.0,9493798.083678866,1921297836.9999855
1001340,291286020.99999785,2338840152.9999933,6986194432.999981,4579150449.999987,1179980600.999997,156254646.99999928,391417313.15471196,1955705393.3927839,6739560268.173193,4978178262.68892,1263472494.623015,203372572.96732956,2428436877.999994,2012347547.9999938,2135592678.9999936,2219256278.9999943,2081774052.9999938,2604575058.9999924,2049723808.9999933,8341895.999999422,13567341.99999872,1122921681.999996,0.0,10159999.99999847,158391914.9999981,0.0,742259172.9999971,46297847.99999866,39678149.99999982,434876004.9999979,40754272.99999915,557882373.9999986,0.0,0.0,13080549.99999916,1352943374.9999957,64935089.99999957,25928519.999998923,176130804.99999914,89075933.99999885,0.0,253894262.9999992,4886695637.999988,44288839.99999979,385539834.9999986,87220569.99999918,862182320.9999973,4056894084.9999886,57765820.99999901,65081844.97471036,41878775.46668346,1467447944.9971857,0.0,122406.76369569697,150962719.53344688,0.0,818492102.1070001,119915014.98826055,25116759.50265383,464255361.5084904,44970991.99917724,1020034597.5737789,0.0,0.0,34725690.45276595,1330562244.2469485,59055721.44465855,27843442.451433383,155100212.7212795,26206131.50790556,0.0,608071742.8575159,2598818000.0233445,13322819.628933592,1319708523.2549255,10509150.77130729,1049745707.0043894,4027430230.61413,52328168.60532013,15531706304.99996
1001341,10386628.99999995,339447653.9999991,1623318017.9999957,985319088.9999971,155280051.99999955,1947907.9999998633,38798861.714736156,315916853.93848264,1580386093.0529609,1025460110.9276638,145819361.59906194,9318068.767085396,560401259.9999982,399827403.99999875,408531800.99999875,444830927.9999985,317305959.9999989,526325644.99999857,458476351.9999987,0.0,0.0,46324793.99999978,0.0,0.0,67095228.99999981,0.0,60699557.99999971,11208362.999999883,10205099.999999803,203745502.99999923,200123419.99999923,0.0,0.0,3957199.999999842,8013959.999999731,385771224.99999887,114653941.99999943,18832144.99999972,0.0,26082494.999999765,0.0,67738783.9999996,0.0,17762999.999999806,0.0,118440200.99999954,313375260.9999989,1426019656.9999962,15649512.999999883,0.0,0.0,43365999.745184064,0.0,0.0,108437253.78100032,0.0,82187226.59646027,4402388.905856319,673832.7770491968,222498785.8085565,65085647.440518156,0.0,0.0,337027.1070223245,8499859.069025598,454961129.22583187,58938999.321773164,14400047.81187267,0.0,55778871.96019802,0.0,85815471.76634401,0.0,8648886.166940074,0.0,16289348.25675798,276191278.3979478,1591887752.0318077,17299543.829843767,3115699349.9999914
1001342,1436458.999999963,96025988.99999966,330338940.99999905,237476728.99999925,28891216.99999987,874346.9999999617,2127030.824354905,45749005.43250546,342991142.3943604,253900847.65634802,48169916.16773983,2105739.524689152,93316851.99999972,110321574.99999967,129038427.99999957,103780205.99999969,65739503.99999975,98674271.9999997,94172844.99999972,0.0,0.0,33176679.999999877,118195782.99999964,0.0,3136209.999999923,0.0,113679886.99999967,0.0,0.0,455699.9999999968,171605754.9999995,57204815.99999979,0.0,0.0,0.0,45095162.999999836,2691114.999999935,7515409.999999973,0.0,0.0,0.0,0.0,0.0,2056009.9999999846,0.0,40140534.99999987,97693493.9999997,363219.9999999334,2033903.999999971,0.0,0.0,77741432.26125208,13374234.842154795,0.0,5478761.195680776,0.0,71456000.69795309,0.0,0.0,303775.8670620848,76223752.43578187,159630469.67288533,0.0,0.0,0.0,145187171.68554148,2891118.5926414044,10807883.538781106,0.0,0.0,0.0,0.0,0.0,912826.9884866517,0.0,5018749.171916414,122059122.5767906,152337.7497211199,3806044.7233486963,695043681.999998
1001343,30909787.999999575,277014737.99999636,1372438967.9999828,881699286.999989,77044884.9999989,8841720.999999793,35163299.76194417,279901185.7207529,1334619177.2391117,899264054.3127021,83448750.86898436,15552919.09647133,432505113.99999464,368729011.9999953,392517777.9999952,342881066.9999956,267032017.99999645,433531519.99999446,410752877.9999949,18237669.999999583,954449.9999997881,37423317.999999516,0.0,0.0,11935199.99999969,0.0,24169503.999999557,12566799.999999734,0.0,118736605.99999851,9670999.999999879,58217554.99999925,0.0,0.0,0.0,1442114482.999982,181790064.99999753,30293931.999999452,1313808.999999917,8587799.99999982,0.0,10701873.99999981,0.0,87209779.99999876,135415232.9999983,89373584.99999869,220508333.99999723,140801733.99999824,7926654.999999814,3241261.4370924807,2611590.7650869745,48218757.017170854,0.0,0.0,7315307.365339421,0.0,39419060.3361202,772866.8061376401,0.0,15538118.001660993,90768.15974252566,43933215.92693034,0.0,0.0,0.0,1567856077.5507772,116051817.88157234,19322026.806330197,1851563.4628813022,906076.6594335937,0.0,23233439.018103518,0.0,10850985.760653982,301016284.9165028,6871452.847463025,213344585.53894535,220349248.23970696,5154882.502312509,2647949386.999967
1001344,873443.9999999955,346455.9999999981,3774469.9999999804,254499.9999999985,0.0,0.0,171503.07035562873,171166.12915650182,4734697.730132214,171503.07035562873,0.0,0.0,607999.9999999967,760599.9999999959,1371255.999999993,337339.99999999785,873443.9999999955,781329.9999999958,516899.9999999972,0.0,0.0,0.0,0.0,0.0,3742529.999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506339.999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4613735.839645631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635134.1603543423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5248869.999999973
