상권_코드,공시지가,아파트_단지_수,아파트_가격_2억_미만_세대_수,아파트_가격_2~4억_세대_수,아파트_가격_5억_이상_세대수,아파트_평균_시가,아파트_평균_면적,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,슈퍼마켓_수,극장_수,숙박_시설_수,지하철_역_수,버스_정거장_수
1000754,3775167.921263249,707.0,4072.0,7229.0,1808.0,200455266.35785007,54.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
1000755,3775167.921263249,769.0,2811.0,2945.0,2460.0,274093750.5929779,53.75,38.0,0.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1000756,3775167.921263249,1392.0,7557.0,8394.0,2364.0,188766887.64870688,54.0,52.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1000757,3127907.1941012354,1336.0,8323.0,7511.0,3525.0,223851110.43413174,57.0,91.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,0.0,20.0
1000758,3214583.0336977146,980.0,10675.0,4860.0,5689.0,217504300.34387755,57.0,46.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000759,3214583.0336977146,1205.0,12594.0,5719.0,3853.0,193207742.48547718,54.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
1000760,3214583.0336977146,385.0,3938.0,9695.0,1640.0,230782239.1974026,60.25,52.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,27.0,0.0,7.0
1000761,3214583.0336977146,827.0,7713.0,6269.0,12732.0,273960534.42079806,61.0,115.0,4.0,5.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,16.0
1000762,4255706.469298245,96.0,701.0,3379.0,7444.0,626659800.09375,74.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000763,4255706.469298245,95.0,25.0,1661.0,6014.0,597342524.0,78.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000764,4255706.469298245,107.0,207.0,1320.0,1121.0,318463071.7009346,65.0,105.0,4.0,4.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0
1000765,4255706.469298245,87.0,77.0,1855.0,2965.0,502484775.2758621,66.0,36.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000766,3127907.1941012354,1253.0,7358.0,5106.0,414.0,177721798.06783718,56.0,93.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,8.0
1000767,3127907.1941012354,1625.0,10462.0,5726.0,1322.0,174270964.09046155,53.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1000768,3402469.7290563686,611.0,4725.0,6484.0,3294.0,195929745.49099836,56.0,69.0,4.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1000769,3127907.1941012354,1363.0,9590.0,5111.0,526.0,171348547.10858402,54.0,50.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0
1000770,3402469.7290563686,888.0,7810.0,4447.0,759.0,175401094.27027026,51.75,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000771,3402469.7290563686,785.0,5681.0,4163.0,139.0,178484523.7834395,54.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
1000772,3402469.7290563686,1208.0,9156.0,8362.0,1397.0,188764643.40149006,57.25,74.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0
1000773,3515858.6315789474,1075.0,8305.0,5873.0,145.0,181199299.50883722,54.75,49.0,12.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0
1000774,3515858.6315789474,237.0,2129.0,8571.0,6655.0,336300215.84810126,65.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,10.0
1000775,3127907.1941012354,753.0,5210.0,5893.0,10320.0,272737050.9800797,58.0,102.0,4.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,19.0
1000776,4707597.45198707,673.0,2560.0,4566.0,2674.0,303410046.26894504,56.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
1000777,4707597.45198707,497.0,2245.0,3023.0,224.0,316996071.03420526,57.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0
1000778,4255706.469298245,349.0,1121.0,2686.0,937.0,282608238.63610315,65.75,40.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0
1000779,4255706.469298245,359.0,1129.0,3070.0,951.0,262877371.12534818,63.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0
1000780,3477406.6067992304,556.0,4916.0,5616.0,120.0,199441971.3291367,60.75,28.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000781,3477406.6067992304,612.0,6451.0,4772.0,106.0,186927382.51960784,55.75,31.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0
1000782,3477406.6067992304,589.0,4198.0,13284.0,442.0,198324702.32597622,57.0,61.0,0.0,3.0,4.0,4.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000783,3477406.6067992304,409.0,2788.0,18828.0,716.0,238208334.33496332,60.75,76.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0
1000784,3339708.0273802117,991.0,8211.0,3293.0,94.0,162343664.32492432,52.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1000785,3339708.0273802117,839.0,7381.0,4495.0,1017.0,162797529.8533969,49.25,44.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0
1000786,3477406.6067992304,664.0,3614.0,22666.0,0.0,223677659.73795182,61.0,74.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
1000787,3477406.6067992304,1599.0,12244.0,12310.0,0.0,148758042.2739212,53.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
1000788,3477406.6067992304,1145.0,8268.0,4228.0,129.0,152407653.20087337,56.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
1000789,3339708.0273802117,663.0,6120.0,2209.0,0.0,135663855.15384614,49.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000790,3339708.0273802117,935.0,8572.0,3212.0,0.0,142118975.7593583,49.0,35.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000791,3339708.0273802117,1259.0,12165.0,3139.0,0.0,138592215.64575058,49.0,59.0,0.0,4.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1000792,3339708.0273802117,632.0,5879.0,1294.0,0.0,156003146.38449368,49.75,29.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0
1000793,3339708.0273802117,1515.0,13177.0,4424.0,0.0,141801969.6970297,52.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
1000794,3339708.0273802117,453.0,5209.0,6079.0,0.0,166013627.22516558,62.25,36.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1000795,3339708.0273802117,701.0,6205.0,8479.0,1906.0,206736772.617689,54.0,75.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0
1000796,3339708.0273802117,884.0,7971.0,2247.0,0.0,160556312.47058824,50.0,82.0,4.0,4.0,0.0,4.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1000797,3339708.0273802117,924.0,7011.0,2021.0,0.0,163227479.5,52.75,60.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,8.0
1000798,3339708.0273802117,814.0,6467.0,1789.0,0.0,154458474.05651104,50.0,39.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0
1000799,3477406.6067992304,468.0,3602.0,2100.0,128.0,167135652.30769232,54.0,31.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000800,3477406.6067992304,1370.0,8649.0,4651.0,0.0,153425825.72262773,55.0,89.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0
1000801,4115607.7427821523,1999.0,9712.0,11767.0,51.0,202277577.6848424,58.0,50.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0
1000802,4115607.7427821523,903.0,4357.0,6340.0,795.0,230732397.8372093,59.75,60.0,12.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1000803,4115607.7427821523,1154.0,4228.0,10039.0,222.0,236058067.72790295,65.75,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000804,3477406.6067992304,964.0,7690.0,6547.0,281.0,166739019.21161824,53.25,45.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
1000806,3339708.0273802117,280.0,2643.0,3181.0,0.0,149187729.7607143,52.0,57.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,16.0
1000807,3339708.0273802117,1003.0,9590.0,7810.0,0.0,156233511.78564307,53.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1000808,3339708.0273802117,1924.0,18509.0,903.0,0.0,122713965.02286902,49.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
1000809,3339708.0273802117,1455.0,13682.0,1880.0,0.0,137064988.61649483,51.0,42.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000810,3339708.0273802117,1086.0,9741.0,2358.0,0.0,123884672.11878453,52.0,51.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0
1000811,3477406.6067992304,1738.0,14694.0,6550.0,0.0,160100015.16455695,55.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1000812,3477406.6067992304,988.0,7672.0,11786.0,594.0,186671155.402834,57.75,33.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1000813,3339708.0273802117,686.0,5766.0,745.0,0.0,115751856.34985423,50.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,13.0
1000814,4115607.7427821523,732.0,2931.0,7098.0,3219.0,308188092.2295082,72.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0
1000815,3339708.0273802117,1018.0,10379.0,1633.0,0.0,147650807.66306484,42.0,53.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1000816,3339708.0273802117,299.0,2855.0,5557.0,0.0,164141622.4147157,56.75,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0
1000817,3339708.0273802117,653.0,6607.0,4598.0,0.0,129009756.83767228,52.0,79.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0
1000818,3339708.0273802117,1129.0,9770.0,1552.0,0.0,122913368.4676705,51.75,39.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1000819,3339708.0273802117,1224.0,10394.0,2882.0,0.0,127500915.94117647,51.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0
1000820,3339708.0273802117,875.0,8555.0,2412.0,16.0,145547833.312,47.0,95.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,12.0
1000821,3339708.0273802117,662.0,7422.0,1584.0,16.0,149310088.37462234,41.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
1000822,3339708.0273802117,510.0,4357.0,2347.0,4.0,164010942.17058823,52.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000823,3339708.0273802117,788.0,6675.0,3111.0,16.0,137540047.60913706,45.0,69.0,7.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0
1000824,3477406.6067992304,909.0,9072.0,5582.0,35.0,172333785.75247526,54.5,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1000825,3477406.6067992304,707.0,4501.0,18986.0,237.0,218545885.61669025,59.75,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1000826,3477406.6067992304,1994.0,13852.0,5634.0,0.0,153236615.8996991,56.0,52.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
1000827,3477406.6067992304,783.0,4792.0,4402.0,370.0,178022453.4099617,57.75,105.0,4.0,7.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0
1000828,3477406.6067992304,724.0,4257.0,4201.0,0.0,168178176.25,56.75,28.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1000829,3339708.0273802117,672.0,6281.0,8590.0,75.0,166667196.64732143,49.75,47.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0
1000830,3339708.0273802117,714.0,6563.0,4701.0,210.0,172407402.7647059,48.75,40.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000831,3339708.0273802117,922.0,8112.0,9705.0,1492.0,184201279.99457702,52.0,60.0,9.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0
1000832,3477406.6067992304,1268.0,9287.0,10563.0,245.0,182235169.47160885,56.75,30.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1000833,3477406.6067992304,738.0,4440.0,3630.0,263.0,183022441.35365853,57.75,44.0,0.0,0.0,0.0,0.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000834,3477406.6067992304,796.0,9808.0,3426.0,263.0,165797136.6683417,50.5,82.0,3.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0
1000835,3477406.6067992304,407.0,3675.0,27129.0,1051.0,275910283.4594595,68.25,51.0,3.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0
1000836,3477406.6067992304,760.0,5654.0,3323.0,8.0,165785435.65263158,52.75,46.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0
1000837,3477406.6067992304,1079.0,7897.0,6375.0,775.0,163864159.5282669,53.0,46.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0
1000838,3339708.0273802117,464.0,4230.0,1910.0,0.0,144589836.48706895,56.75,65.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,3.0
1000839,3339708.0273802117,362.0,2922.0,825.0,0.0,135066627.18508288,52.75,166.0,4.0,4.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,12.0
1000840,3339708.0273802117,763.0,6780.0,5965.0,0.0,123035828.01310617,51.75,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0
1000841,3339708.0273802117,219.0,1803.0,2895.0,0.0,195527728.04109588,61.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000842,3339708.0273802117,441.0,7512.0,2970.0,0.0,162071026.95918366,59.75,39.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1000843,3477406.6067992304,993.0,7024.0,2770.0,263.0,152494498.489426,56.0,24.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1000844,4932867.896301802,396.0,1120.0,3022.0,1433.0,519898015.95454544,109.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000845,4932867.896301802,788.0,2847.0,4652.0,2210.0,327081518.822335,68.25,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1000846,4520698.902907296,923.0,3435.0,5910.0,376.0,272520815.75947994,57.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0
1000847,8732342.119483639,123.0,50.0,574.0,19573.0,1124377291.195122,102.25,116.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,15.0
1000848,7798209.347855139,690.0,1703.0,3882.0,5852.0,397961958.2173913,80.5,39.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0
1000849,7798209.347855139,358.0,1380.0,4088.0,6213.0,433811610.65363127,81.75,62.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0
1000850,10318043.370593293,363.0,1012.0,2538.0,5168.0,442862064.28099173,80.25,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,12.0,0.0,0.0
1000851,4520698.902907296,1418.0,5242.0,9652.0,660.0,273860963.5303244,57.0,39.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0
1000852,4932867.896301802,737.0,2613.0,5033.0,1088.0,332971993.50610584,72.75,31.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0
1000853,6196981.630422904,1499.0,2457.0,9777.0,8210.0,362270160.460974,58.75,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,9.0
1000854,6196981.630422904,987.0,1667.0,5685.0,10051.0,370334421.00911856,69.75,41.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0
1000855,8732342.119483639,1045.0,837.0,3189.0,8359.0,608630464.6842105,117.75,58.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0
1000856,4520698.902907296,1248.0,5222.0,7968.0,507.0,269932730.1201923,56.75,54.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0
1000857,4520698.902907296,1292.0,5149.0,8847.0,292.0,263575497.74380806,54.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1000858,6196981.630422904,913.0,1596.0,3801.0,4528.0,378333025.49945235,61.75,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0
1000859,4520698.902907296,569.0,2547.0,3423.0,185.0,262622719.17398944,54.0,67.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0
1000860,4932867.896301802,852.0,3360.0,5467.0,1131.0,312022676.2816901,67.75,21.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0
1000861,7798209.347855139,730.0,1195.0,4501.0,4134.0,385374298.5767123,79.5,34.0,4.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1000862,6196981.630422904,1039.0,3131.0,5634.0,5812.0,372172944.03657365,63.75,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1000863,6196981.630422904,1249.0,1514.0,7113.0,7368.0,436649325.233787,71.0,112.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,28.0
1000864,6196981.630422904,863.0,756.0,3375.0,11566.0,779259807.3163383,124.75,68.0,4.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1000865,10318043.370593293,323.0,1122.0,3418.0,7682.0,461594953.7894737,77.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0
1000866,8732342.119483639,901.0,347.0,2506.0,9161.0,758050959.8068812,136.0,67.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,11.0
1000867,8732342.119483639,496.0,484.0,1655.0,7968.0,662792940.3548387,111.0,57.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1000868,8732342.119483639,858.0,5933.0,3413.0,309.0,211536599.48251748,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000869,6196981.630422904,1704.0,3097.0,9611.0,3262.0,331358403.57746476,56.0,22.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000870,6196981.630422904,1607.0,2829.0,8456.0,4597.0,384889925.4505289,66.0,100.0,7.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,12.0
1000871,6196981.630422904,1442.0,2752.0,6655.0,7593.0,483584952.04576975,81.5,81.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
1000872,6196981.630422904,1343.0,1705.0,7457.0,6729.0,419624560.01414746,62.75,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0
1000873,10318043.370593293,329.0,855.0,2249.0,15984.0,605998887.531915,91.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0
1000874,6196981.630422904,1912.0,3325.0,11404.0,5502.0,378384194.03190374,59.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
1000875,8678547.990155866,480.0,2355.0,2234.0,14955.0,545910639.4125,66.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
1000876,4520698.902907296,849.0,3810.0,5591.0,266.0,263728704.1590106,53.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000877,8732342.119483639,849.0,5125.0,3973.0,8699.0,392421928.1448763,56.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1000878,8732342.119483639,924.0,5923.0,3531.0,9364.0,337745369.08116883,50.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1000879,6196981.630422904,1403.0,1691.0,6974.0,3983.0,365360722.4875267,60.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0
1000880,6196981.630422904,1693.0,3519.0,9502.0,5232.0,358379106.2545777,59.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1000881,6196981.630422904,1558.0,4187.0,9376.0,3979.0,315133812.8902439,57.0,22.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000882,6196981.630422904,279.0,383.0,1382.0,8274.0,595671642.0107527,102.75,22.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
