상권_코드,리뷰_수,평균_별점,사장님_댓글_비율,맛있다_비율,친절_비율,분위기_비율,싸다_비율,비싸다_비율,F_제품_단가,D_제품_단가,맛_매력도_pca,SNS_언급량_pca,입소문_포토제닉_pca
1000254,901.0,4.457824639289679,0.0155382907880133,0.9687297726539452,0.7107159604514386,0.6854029224566149,1.8826291704717368,0.866190492962349,23110.641025641027,7781.698717948718,-0.0553287032820898,-2.706853594200654,-0.09055612484740733
1000255,3153.0,4.418807484934983,0.0317158261972724,0.9783536817830116,0.6936843745451837,0.6192203801454819,0.7293758460986481,0.729003868219445,23110.641025641027,7781.698717948718,-0.0553287032820898,-2.706853594200654,-0.09055612484740733
1000256,12.0,3.9166666666666665,0.0,0.9570455319750052,0.0,0.0,1.3591737841306366,0.4454552706387422,23110.641025641027,7781.698717948718,-0.0553287032820898,-2.706853594200654,-0.09055612484740733
1000257,361.0,4.49584487534626,0.0470914127423822,0.9957515285590356,1.0712131250513974,1.9606788181734092,0.813245255878719,0.75517624828507,23110.641025641027,7781.698717948718,-0.0553287032820898,-2.706853594200654,-0.09055612484740733
1000258,361.0,4.49584487534626,0.0470914127423822,0.9957515285590356,1.0712131250513974,1.9606788181734092,0.813245255878719,0.75517624828507,23110.641025641027,7781.698717948718,-0.0553287032820898,-2.706853594200654,-0.09055612484740733
1000259,12.0,3.9166666666666665,0.0,0.9570455319750052,0.0,0.0,1.3591737841306366,0.4454552706387422,23110.641025641027,7781.698717948718,-0.0553287032820898,-2.706853594200654,-0.09055612484740733
1000260,1270.0,4.533070866141732,0.0291338582677165,0.9630741652472884,0.8807419808705118,0.9089289645755216,1.297101280603411,0.7870878955223131,23110.641025641027,7781.698717948718,-0.0553287032820898,-2.706853594200654,-0.09055612484740733
1000261,3355.0,4.458122205663189,0.0387481371087928,0.9608680089134446,0.8824449207833303,0.6314947214891686,0.7924124953083533,0.7313167304554968,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000262,41.0,4.609756097560975,0.024390243902439,0.8123215734812237,1.3184377644548146,1.0427640334335255,0.0,0.1303771523820709,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000263,77.0,4.467532467532467,0.0,0.939644704120914,0.5400194639625114,0.987089763250206,1.270915746200076,0.6942160061902476,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000264,992.0,4.593245967741935,0.0473790322580645,1.0280521359602472,1.1862463850007146,0.9098489942257126,1.6441618356418992,1.1046572235597842,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000265,1219.0,4.376538146021329,0.3174733388022969,0.9977140787808336,1.084734749350784,1.3132686765063366,0.7894134857789096,0.7849367689352077,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000266,1723.0,4.41874637260592,0.0168311085316308,0.9384934015234871,0.5454102560577844,0.7581843346206874,0.9844741048142976,0.7880137347109033,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000267,10.0,4.8,0.0,1.0336091745330054,1.2474449617534016,0.9500738971283232,0.0,0.5345463247664907,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000268,777.0,4.629343629343629,0.045045045045045,1.0124728793866848,1.2255036303797897,0.9292872095463648,0.671715229222863,1.0869796565393246,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000269,1347.0,4.671863400148478,0.0697847067557535,1.0359111994206067,1.071178920387108,1.0474088620902449,1.453014290384645,1.2460842314526954,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000270,505.0,4.611881188118812,0.3188118811881188,1.018827085128243,1.5232826265635595,1.345154131577725,0.9043215672631564,1.3548896944576396,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000271,79.0,4.537974683544304,0.0126582278481012,0.930393631084562,1.0526961702560351,1.4431502234860605,0.4129135546725985,0.9472972843963126,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000272,454.0,4.648678414096916,0.2268722466960352,1.0573877507459528,1.666923517174149,1.569505336665732,1.221460140804625,1.1538665160157728,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000273,981.0,4.615188583078491,0.0693170234454638,0.984556932588354,0.6951443211945562,0.8764698031611952,0.6317872024093479,0.7519611908030144,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000274,183.0,4.2349726775956285,0.0218579234972677,0.872323468488693,0.3408319567632244,0.2855413352025014,0.2673784493371745,0.4381527252184349,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000275,30.0,4.85,0.0,1.0336091745330054,2.772099915007559,3.166912990427744,7.067703677479312,3.029095840343447,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000276,904.0,4.503318584070796,0.0331858407079646,0.9807599345372175,0.7451551762686248,0.6253251867160977,0.5412638963352093,0.7923584902512141,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000277,4188.0,4.5666189111747855,0.0673352435530086,1.0258760272545828,0.9988296971696292,1.0117787920707548,1.3202289765624238,1.0913015942582367,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000278,95.0,4.657894736842105,0.0105263157894736,0.8462297335357939,0.7003199785282255,0.6500505611930633,1.3734808765951698,1.069092649532981,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000279,190.0,4.497368421052632,0.0052631578947368,1.045698170726374,1.2912149604114158,1.9501516835791897,0.9442681026591792,1.3504328204627132,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000280,10.0,4.95,0.0,1.0336091745330054,1.2474449617534016,1.4251108456924848,0.0,2.1381852990659627,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000281,1198.0,4.501669449081803,0.1051752921535893,0.99315442850695,1.0898656594061438,1.1895749964044111,1.1980697128897766,0.8834738923519629,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000282,977.0,4.479529170931423,0.0562947799385875,0.996816308431694,0.7405507449508423,0.8411606151647897,1.1351952997447283,1.023133702470151,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000283,1086.0,4.489410681399631,0.0174953959484346,1.0088634668554195,0.6432497040349032,0.747986355473956,1.6970899183067618,0.7481679683656223,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000284,1208.0,4.639072847682119,0.1382450331125828,1.0229612507335484,0.8639864387420083,0.916255041518623,0.9856260222669188,0.8938605761823767,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000285,492.0,4.743902439024391,0.08130081300813,1.0294075112218957,1.95230207428886,3.2924308833410385,0.696162182115692,1.5753905912833568,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000286,665.0,4.27593984962406,0.0,0.9774816922066516,0.7565956910885293,0.92150024608687,1.0055842132214636,0.7395227350152953,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000287,201.0,4.435323383084577,0.0,0.9313338609667212,0.3516843175755859,0.1181683951652143,0.2434341105905618,0.6116699238621536,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000288,762.0,4.547244094488189,0.0446194225721784,1.0354177645146905,1.0640934713119568,1.0348573945098534,1.4983018092778673,1.234647679250687,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000289,74.0,4.675675675675675,0.0,0.9932580656173026,0.95525064638774,1.861631284913606,0.4408131191775038,1.0835398474996434,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000290,1252.0,4.436102236421725,0.0047923322683706,0.939311141925628,0.7140592832188002,0.5008376773999147,0.5992523393291626,0.7941343163463838,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000291,1631.0,4.560392397302269,0.0202329858982219,0.9766441345304712,0.4716479009286313,0.5417343496807728,1.5100079073235522,0.7243086313512841,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000292,1652.0,4.64043583535109,0.0254237288135593,0.9823041186542484,0.7676971616924687,0.7361347386950688,1.6191610212887972,0.9254252353705588,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000293,407.0,4.61056511056511,0.0024570024570024,1.0779107416642315,0.6436448205607231,0.3734934239325103,0.8816262383550076,0.8274304289997276,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000294,730.0,4.35068493150685,0.0041095890410958,0.9628140255923886,0.9854245588280296,1.0281621626457196,1.0277588066302898,0.951931811227997,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000295,290.0,4.675862068965517,0.0793103448275862,1.0256887977166604,1.1470758268996797,0.8517903905288414,1.5185251933045736,1.14282317708698,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000296,304.0,4.6875,0.0559210526315789,1.0351202990571764,0.9985030943859464,0.7969369860780342,1.7168510957439622,0.9319393162047368,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000297,1386.0,4.436507936507937,0.0007215007215007,0.9943330202337716,1.0440376303275225,0.9425336281034952,1.2944512229815588,0.9911861866160758,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000298,128.0,4.3671875,0.0,0.9779809029869584,1.2019651975228087,1.5587149874761552,0.6371127113112359,0.9187514956924058,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000299,692.0,4.48121387283237,0.1647398843930635,1.0256430151917106,1.4962128876522014,1.8671972544718487,0.8720710406849751,1.1664233387245675,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000300,578.0,4.515570934256055,0.2474048442906574,0.9875120333389152,1.014358359903285,0.978017247043862,0.7336716620220739,0.8138421553538266,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000301,210.0,4.588095238095238,0.0047619047619047,0.9843896900314336,0.9702349702526456,1.51559407399042,1.0096719539256158,0.9418197150647694,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000302,701.0,4.589158345221112,0.0470756062767475,1.0173899150182222,0.8838292881657481,0.5150186603548684,0.4420707885617477,0.6939189094686256,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000303,561.0,4.56951871657754,0.0053475935828877,0.933503235466529,0.8894438229970777,0.6096730890663037,0.6396111925320643,0.6002926641762729,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000304,926.0,4.508639308855291,0.0053995680345572,0.9438163928721108,0.6825472792891182,0.6258586147389602,1.1096494393118372,0.6465355115966194,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000305,775.0,4.603870967741935,0.0954838709677419,0.9276549724124178,1.105263062886885,0.7968361717850453,1.2416710182767623,0.9104530950861518,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000306,1250.0,4.3676,0.028,0.9784833518912452,0.7085487382759321,0.972875670659403,0.7959321679869009,0.915143308000232,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000307,1291.0,4.486444616576297,0.0178156467854376,0.9589729668186416,0.9115076792569394,0.8131926075343122,0.5685157578857815,0.7784253218907843,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000308,298.0,4.510067114093959,0.0335570469798657,0.9827380294776896,0.7395367222922851,0.3985209300034912,1.0946366046689693,1.0224543795869117,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000309,1164.0,4.5923539518900345,0.049828178694158,0.9748051397848504,0.9002180136364754,0.8447822023434832,0.9668349598455044,0.7669178370790716,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000310,1095.0,4.583561643835616,0.2036529680365296,0.983790366019238,0.8999831230914952,0.8633091576645494,0.5064318757308673,0.6834382234457415,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000311,241.0,4.597510373443983,0.0331950207468879,1.0388510836707938,1.1214927042043028,0.4533547641898637,1.0828272471082252,0.998115544169796,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000312,1204.0,4.4775747508305646,0.0730897009966777,1.0034670096056864,0.8530423741779906,0.9390265262314822,0.9347141970599396,0.7192400715296635,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000313,33.0,4.621212121212121,0.0303030303030303,1.0788513269536422,1.0080363327300217,1.295555314265895,0.9884900248222812,0.8099186738886223,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000314,138.0,4.326086956521739,0.2391304347826087,0.998656207278266,0.813551062013088,0.6196134111706455,1.4182682964841429,0.8134400594272685,24374.852564102563,8507.73076923077,-0.050538504749580195,-2.194380606177437,-0.0002566023948184083
1000315,232.0,4.528017241379311,0.0,0.9900471020431084,0.9319991093559896,0.9828350659948172,0.4218125536957148,0.7833868552612362,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000316,89.0,4.646067415730337,0.0337078651685393,0.9807028372597804,1.5885066928695,0.6404992564910044,1.099556319746133,1.3814118505201445,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000317,89.0,4.646067415730337,0.0337078651685393,0.9807028372597804,1.5885066928695,0.6404992564910044,1.099556319746133,1.3814118505201445,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000318,258.0,4.498062015503876,0.0,1.037170274186866,0.1450517397387676,0.1657105634526145,0.6953912383924188,0.51797124492877,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000319,241.0,4.721991701244813,0.2365145228215767,1.0436164556142378,1.1560001720259738,1.5374639829047554,0.7444437323869048,1.153377962151764,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000320,1543.0,4.416720674011666,0.1853532080362929,0.9839643758426104,0.9054687991988396,0.6064956504675296,1.0887484103599916,0.8279751887180251,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000321,209.0,4.650717703349282,0.0,0.945139702390627,1.4324726833531884,2.1138007759075133,0.6243094893614408,1.150937062894358,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000322,228.0,4.633771929824562,0.0701754385964912,1.032601758183558,0.8753999731602817,1.0209127403352596,1.3591737841306366,1.148805697963072,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000323,28.0,4.589285714285714,0.0,0.9843896900314336,0.5940214103587627,0.1696560530586291,2.330012201366806,0.5727282051069542,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000324,227.0,4.759911894273127,0.0,1.052328479211283,1.0074812466437164,0.8998497263550197,2.658472071163007,1.271607997241872,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000325,5136.0,4.465829439252336,0.0774922118380062,0.9928229350394912,0.9780072130050032,0.9785613153833392,1.1082982492093276,0.9981112255667144,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000326,250.0,4.372,0.0,1.0519844487469256,0.2328563928606349,0.1330103455979652,0.6524034163827056,0.5559281777571503,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000327,232.0,4.528017241379311,0.0,0.9900471020431084,0.9319991093559896,0.9828350659948172,0.4218125536957148,0.7833868552612362,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000328,58.0,4.948275862068965,0.9655172413793104,1.0692508702065573,1.5772292619870594,1.7199613654909298,3.936917167826672,1.7511000294074694,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000329,426.0,4.651408450704225,0.0,1.027139007556273,1.8155302260260773,2.4532424573736047,0.4977256110900923,1.4179280445683906,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000330,88.0,4.6477272727272725,0.9659090909090908,1.096252154807733,1.134040874321274,0.4858332428497107,1.1120512779250664,0.9111585081247,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000331,88.0,4.6477272727272725,0.9659090909090908,1.096252154807733,1.134040874321274,0.4858332428497107,1.1120512779250664,0.9111585081247,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000332,228.0,4.633771929824562,0.0701754385964912,1.032601758183558,0.8753999731602817,1.0209127403352596,1.3591737841306366,1.148805697963072,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000333,30.0,4.75,0.6333333333333333,0.9953273532540052,2.0790749362556693,3.166912990427744,0.5436695136522547,0.8909105412774844,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000334,376.0,4.31781914893617,0.0904255319148936,0.9774082028680904,0.9510661942446148,1.0738867188285568,3.2533415045680134,1.1657659210333042,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000335,353.0,4.586402266288951,0.0084985835694051,0.933729408533121,0.8716801432460031,0.645942592948435,0.1386126238773454,0.4845745720262805,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000336,353.0,4.586402266288951,0.0084985835694051,0.933729408533121,0.8716801432460031,0.645942592948435,0.1386126238773454,0.4845745720262805,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000337,209.0,4.650717703349282,0.0,0.945139702390627,1.4324726833531884,2.1138007759075133,0.6243094893614408,1.150937062894358,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000338,228.0,4.633771929824562,0.0701754385964912,1.032601758183558,0.8753999731602817,1.0209127403352596,1.3591737841306366,1.148805697963072,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000339,206.0,4.526699029126213,0.0,1.0258041430101026,0.4844446453411268,0.4381408748892752,3.642057906990833,0.6746701186373183,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000340,162.0,4.598765432098766,0.0308641975308641,0.9783132104633384,1.0780388558362728,1.583456495213872,1.208154474782788,0.9569039147054462,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000341,209.0,4.650717703349282,0.0,0.945139702390627,1.4324726833531884,2.1138007759075133,0.6243094893614408,1.150937062894358,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000342,187.0,4.561497326203209,0.5080213903743316,1.04404967124546,0.8894438229970777,0.508060907555253,0.7849773726529881,1.0576585035486714,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000343,32.0,4.421875,0.0,0.8613409787775045,0.9095952846118552,2.375184742820808,1.0193803380979776,0.3340914529790567,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000344,393.0,4.651399491094147,0.0,1.0637086217981735,0.7723789839524878,0.4593232581536423,0.6640238334684028,1.4689822665338674,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000345,1363.0,4.327586206896552,0.0542920029347028,0.9875193222081048,0.6803135888261398,0.9131304513852556,1.1846650444220077,0.866725882416687,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000346,77.0,4.824675324675325,0.3636363636363636,0.9843896900314336,0.9720350351325208,1.974179526500412,1.906373619300114,0.902480808047322,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000347,312.0,4.568910256410256,0.0,1.0785166956487555,0.8396264165647895,0.4719918399195195,0.1045518295485105,1.0451065964985875,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000348,312.0,4.568910256410256,0.0,1.0785166956487555,0.8396264165647895,0.4719918399195195,0.1045518295485105,1.0451065964985875,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000349,793.0,4.469735182849937,0.0063051702395964,0.964528107382628,0.8075095591005627,0.6769126757597762,1.5631355499711737,0.6538586822490491,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000350,2344.0,4.494240614334471,0.2145904436860068,1.004407853523256,1.0484072417466728,1.1146344782862152,1.168982230719865,1.1493658177573007,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000351,474.0,4.705696202531645,0.160337552742616,1.000657733432094,1.3421876170764446,1.0522970379585856,0.5505514062301313,1.2179536513666875,24828.14743589744,8096.673076923077,-0.028889265893341877,-2.7570345229785733,-0.05689659354457179
1000352,2216.0,4.471796028880866,0.0401624548736462,0.9701746764569726,1.01514398963386,0.9625071746629448,0.8243364466929494,0.837037791940308,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000353,2074.0,4.519045323047251,0.0289296046287367,0.9684894708337224,0.7939379698719817,0.4145693716977495,0.7706790598542087,0.613413815305809,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000354,602.0,4.495847176079734,0.0,1.0053747415631116,0.6354647645698391,0.2446203555729071,0.3251179815860659,0.4883728880756974,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000355,1.0,5.0,0.0,1.148454638370006,0.0,0.0,0.0,0.0,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000356,1.0,5.0,0.0,1.148454638370006,0.0,0.0,0.0,0.0,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000357,58.0,4.465517241379311,0.0,1.0494499281656953,1.2904603052621395,0.8190292216623476,5.061750644348578,1.1981210727524791,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000358,2546.0,4.451885310290652,0.122152395915161,0.9734348427346712,0.7365772162225506,0.6940838368651536,0.7687392966017741,0.7264455159827407,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000359,1367.0,4.557059253840527,0.071689831748354,1.010673686875726,0.9733781705951926,0.8374828427502776,1.1573359800497889,0.8681001031321209,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000360,3165.0,4.471879936808847,0.0088467614533965,1.0163732834358252,0.8381989316468355,0.8029850473359444,1.540826394142409,0.9424229043276516,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000361,358.0,4.554469273743017,0.2988826815642458,1.0297596059127707,0.5226724700084086,0.5705751058172891,0.6378245690892373,1.0302708494102752,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000362,825.0,4.526060606060606,0.1418181818181818,1.039873472560478,1.1491614193122244,0.915525755414566,1.146648428793846,1.0237372037952186,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000363,351.0,4.4601139601139606,0.0313390313390313,0.9161461502666716,0.65156194583511,0.6496231775236398,1.1152195151841122,0.4111894805896082,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000364,791.0,4.470290771175727,0.0530973451327433,1.0134277339851634,1.0250811948668912,0.7687070722656472,1.134076735178534,0.9596153997072272,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000365,1774.0,4.434329199549042,0.0140924464487034,0.985314520630862,0.7430290358433451,0.8274318889871811,1.2503785883321303,0.801518164531491,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000366,558.0,4.379928315412187,0.0340501792114695,0.9467547198032308,0.5216317044369062,0.4511999690663183,1.3153294685135195,0.8525918083193131,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000367,679.0,4.287923416789396,0.0206185567010309,0.9691671690515662,0.649136798948751,0.6576358345365418,0.9127882850715322,0.7321473962191993,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000368,412.0,4.325242718446602,0.0,1.0007165416864858,0.7771299519013909,0.4727309439594812,0.7125765470199455,0.4800537382611688,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000369,829.0,4.414957780458384,0.0241254523522316,1.0362413383603917,0.7925062483194106,1.105936442374948,0.9246972427619772,0.8124588289575129,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000370,2995.0,4.277295492487479,0.0524207011686143,0.9287336007119048,0.7747070547116283,1.0579286968023232,0.6044806278671145,0.6925007479445688,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000371,1561.0,4.428891736066624,0.1672005124919923,1.014554097573503,1.2839386537799264,1.0620621079365304,1.2642667101586704,0.9827981755796464,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000372,1.0,5.0,0.0,1.148454638370006,0.0,0.0,0.0,0.0,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000373,3572.0,4.477043673012318,0.0512318029115341,0.9796588138615364,0.7706313593512055,0.748728449164678,0.8995203879296824,0.8260626295383618,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000374,122.0,4.290983606557377,0.0,0.969596948787792,0.2726655654105795,0.1557498192013644,0.0,0.350522180174748,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000375,54.0,4.75925925925926,0.0,0.9570455319750052,0.6930249787518897,1.4075168846345527,1.8122317121741824,0.8909105412774844,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
1000376,196.0,4.438775510204081,0.0,1.0019680773534236,0.3394408059192929,0.2181292110753803,0.4992883288643155,0.2727277167175972,25384.72435897436,7127.73717948718,-0.05766430148476035,-2.8264540524410466,-0.044094008419183824
